TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_THE_HAUL;TOTAL_NUMBER_IN_THE_HAUL;NB_OF_FEMALES;NB_OF_MALES;NB_OF_UNDETERMINED
TB;ITA;10;PEC;2014;9;12;21;S;S;Eec;ASTR;IRR;FM;40;7;0;0;7
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;BOOP;BOO;FM;290;7;0;0;7
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;ECHE;MIR;FM;190;2;0;0;2
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;ENGR;ENC;FM;3600;932;0;0;932
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;GOBI;FRI;FM;2;1;0;0;1
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;MERL;MER;FM;40;1;1;0;0
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;MULL;BAR;FM;360;7;3;4;0
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;OPHC;RUF;FM;80;2;0;0;2
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;PAGE;ERY;FM;130;2;0;0;2
TB;ITA;10;PEC;2014;9;12;21;S;S;Ecn;PELA;NOC;FM;40;4;0;0;4
TB;ITA;10;PEC;2014;9;12;21;S;S;Ae;RAJA;AST;FM;1580;2;1;1;0
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;SARD;PIL;FM;3430;247;0;0;247
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;SERA;CAB;FM;50;1;0;0;1
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;SERA;HEP;FM;20;2;0;0;2
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;SPIC;FLE;FM;440;23;0;0;23
TB;ITA;10;PEC;2014;9;12;21;S;S;Bst;SQUI;MAN;FM;145;4;0;0;4
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;TRAC;MED;FM;380;3;0;0;3
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;TRAC;TRA;FM;15;1;0;0;1
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;TRAH;DRA;FM;130;1;0;0;1
TB;ITA;10;PEC;2014;9;12;21;S;S;Ao;TRIG;LUC;FM;100;2;0;0;2
TB;ITA;10;PEC;2015;6;10;21;S;S;C;ALLO;MED;FM;5;5;0;0;5
TB;ITA;10;PEC;2015;6;10;21;S;S;C;ALLO;SUB;FM;20;8;0;0;8
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;ALOS;FAL;FM;110;2;0;0;2
TB;ITA;10;PEC;2015;6;10;21;S;S;Eec;ASTR;BIS;FM;10;10;0;0;10
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;BOOP;BOO;FM;30;2;0;0;2
TB;ITA;10;PEC;2015;6;10;21;S;S;Eec;BRIS;UNI;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;DIPL;ANN;FM;5580;86;0;0;86
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;ENGR;ENC;FM;56800;9528;0;0;9528
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;GOBI;NIG;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;GOBI;SUE;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;MERL;MER;FM;125;5;2;1;2
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;MULL;BAR;FM;20;1;0;1;0
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;MULL;SUR;FM;170;1;1;0;0
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;PAGE;ACA;FM;70;1;0;0;1
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;PAGE;ERY;FM;3900;49;39;10;0
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;SARD;PIL;FM;33600;9464;0;0;9464
TB;ITA;10;PEC;2015;6;10;21;S;S;C;SEPI;OFF;FM;320;1;1;0;0
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;SERA;HEP;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;SPIC;FLE;FM;750;34;0;0;34
TB;ITA;10;PEC;2015;6;10;21;S;S;Bst;SQUI;MAN;FM;180;7;0;7;0
TB;ITA;10;PEC;2015;6;10;21;S;S;Eec;TETY;SUB;FM;30;1;0;0;1
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;TRAC;MED;FM;5200;68;0;0;68
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;TRAC;TRA;FM;140;13;0;0;13
TB;ITA;10;PEC;2015;6;10;21;S;S;Ao;TRIG;LUC;FM;230;2;1;1;0
TB;ITA;10;PEC;2015;6;14;10;S;S;B;ARIS;FOL;FM;620;26;14;12;0
TB;ITA;10;PEC;2015;6;14;10;S;S;B;ARIT;ANT;FM;56;3;3;0;0
TB;ITA;10;PEC;2015;6;14;10;S;S;Ae;CHIM;MON;FM;17;1;1;0;0
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;COEL;COE;FM;1330;55;0;0;55
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;CONG;CON;FM;2360;1;0;0;1
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;DIAP;MET;FM;20;4;0;0;4
TB;ITA;10;PEC;2015;6;14;10;S;S;Ae;ETMO;SPI;FM;60;2;1;1;0
TB;ITA;10;PEC;2015;6;14;10;S;S;Ae;GALU;MEL;FM;2622;21;10;11;0
TB;ITA;10;PEC;2015;6;14;10;S;S;B;GERY;LON;FM;75;1;0;0;1
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;HELI;DAC;FM;350;2;0;0;2
TB;ITA;10;PEC;2015;6;14;10;S;S;C;HETE;DIS;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;14;10;S;S;C;HIST;BON;FM;60;2;0;0;2
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;HOPL;MED;FM;1000;11;0;0;11
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;HYME;ITA;FM;90;37;0;0;37
TB;ITA;10;PEC;2015;6;14;10;S;S;Ecn;ISID;ELO;FM;50;0;0;0;0
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;LAMA;CRO;FM;450;119;0;0;119
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;LEPM;BOS;FM;80;1;0;0;1
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;LEPM;WHS;FM;250;2;0;0;2
TB;ITA;10;PEC;2015;6;14;10;S;S;C;NEOR;CAR;FM;65;3;0;0;3
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;NETT;MEL;FM;40;3;0;0;3
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;NEZU;SCL;FM;420;43;0;0;43
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;NOTA;BON;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;PHYI;BLE;FM;250;9;0;0;9
TB;ITA;10;PEC;2015;6;14;10;S;S;B;PLES;ACA;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;14;10;S;S;B;PLES;EDW;FM;25;2;0;0;2
TB;ITA;10;PEC;2015;6;14;10;S;S;B;PLES;MAR;FM;350;56;0;0;56
TB;ITA;10;PEC;2015;6;14;10;S;S;B;POLC;TYP;FM;15;4;0;0;4
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;SYMB;VER;FM;10;9;0;0;9
TB;ITA;10;PEC;2015;6;14;10;S;S;Ao;SYMP;NIG;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;14;10;S;S;C;TODA;SAG;FM;2780;2;2;0;0
TB;ITA;10;PEC;2015;6;14;7;S;S;C;ABRA;VER;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Ecn;ACTA;RIC;FM;20;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;ANTO;MEG;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Dmg;APOR;PES;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;ARGR;HEM;FM;3;3;0;0;3
TB;ITA;10;PEC;2015;6;14;7;S;S;B;ARIS;FOL;FM;740;48;34;14;0
TB;ITA;10;PEC;2015;6;14;7;S;S;B;ARIT;ANT;FM;85;4;4;0;0
TB;ITA;10;PEC;2015;6;14;7;S;S;Dmg;CASS;TYR;FM;30;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;CERA;MAD;FM;2;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;CHAU;SLO;FM;120;17;0;0;17
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;CLOR;AGA;FM;1170;39;0;0;39
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;COEL;COE;FM;760;26;0;0;26
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;CONG;CON;FM;630;3;0;0;3
TB;ITA;10;PEC;2015;6;14;7;S;S;Eec;ECHN;MEL;FM;20;5;0;0;5
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;EPIG;TEL;FM;240;13;0;0;13
TB;ITA;10;PEC;2015;6;14;7;S;S;Ae;ETMO;SPI;FM;950;12;5;7;0
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;GADA;MAR;FM;5;5;0;0;5
TB;ITA;10;PEC;2015;6;14;7;S;S;Ae;GALU;MEL;FM;8330;44;28;16;0
TB;ITA;10;PEC;2015;6;14;7;S;S;Eba;GRYP;VIT;FM;15;20;0;0;20
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;HELI;DAC;FM;40;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;HOPL;MED;FM;130;7;0;0;7
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;HYME;ITA;FM;240;77;0;0;77
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;LAMA;CRO;FM;1950;216;0;0;216
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;MERL;MER;FM;610;2;2;0;0
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;MORA;MOR;FM;20;3;0;0;3
TB;ITA;10;PEC;2015;6;14;7;S;S;C;NEOR;CAR;FM;70;4;0;0;4
TB;ITA;10;PEC;2015;6;14;7;S;S;B;NEPR;NOR;FM;66;1;0;1;0
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;NETT;MEL;FM;120;4;0;0;4
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;NEZU;SCL;FM;60;12;0;0;12
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;PAGE;BOG;FM;2820;9;3;6;0
TB;ITA;10;PEC;2015;6;14;7;S;S;B;PAPE;LON;FM;75;4;4;0;0
TB;ITA;10;PEC;2015;6;14;7;S;S;B;PART;MAC;FM;45;2;0;0;2
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;PHYI;BLE;FM;4420;123;0;0;123
TB;ITA;10;PEC;2015;6;14;7;S;S;B;PLES;MAR;FM;510;89;0;0;89
TB;ITA;10;PEC;2015;6;14;7;S;S;B;POLC;TYP;FM;25;6;0;0;6
TB;ITA;10;PEC;2015;6;14;7;S;S;C;SCAE;UNI;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;14;7;S;S;Ao;STOM;BOA;FM;60;8;0;0;8
TB;ITA;10;PEC;2015;6;14;8;S;S;C;ABRA;VER;FM;60;12;0;0;12
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;ANTO;MEG;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Dmg;APOR;PES;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;ARGR;HEM;FM;2;2;0;0;2
TB;ITA;10;PEC;2015;6;14;8;S;S;Eec;ASTR;IRR;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;CALM;PHA;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;CERA;MAD;FM;5;4;0;0;4
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;CHAU;SLO;FM;15;4;0;0;4
TB;ITA;10;PEC;2015;6;14;8;S;S;C;CHTE;SIC;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;CLOR;AGA;FM;3000;130;0;0;130
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;COEL;COE;FM;2280;72;0;0;72
TB;ITA;10;PEC;2015;6;14;8;S;S;B;DARD;ARR;FM;80;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Eec;ECHN;MEL;FM;50;2;0;0;2
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;EPIG;TEL;FM;130;10;0;0;10
TB;ITA;10;PEC;2015;6;14;8;S;S;Ecn;FUNI;QUA;FM;10;10;0;0;10
TB;ITA;10;PEC;2015;6;14;8;S;S;Ae;GALU;MEL;FM;910;7;4;3;0
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;HELI;DAC;FM;3300;38;0;0;38
TB;ITA;10;PEC;2015;6;14;8;S;S;C;HIST;BON;FM;30;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;C;HIST;REV;FM;20;2;0;0;2
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;HOPL;MED;FM;480;22;0;0;22
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;HYME;ITA;FM;1500;351;0;0;351
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;LAMA;CRO;FM;600;66;0;0;66
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;LEPI;CAU;FM;670;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;LEPM;BOS;FM;260;2;0;0;2
TB;ITA;10;PEC;2015;6;14;8;S;S;B;MCPI;TUB;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;MERL;MER;FM;270;1;1;0;0
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;MICI;COC;FM;1;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;MICM;POU;FM;170;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;B;NEPR;NOR;FM;857;12;7;5;0
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;NETT;MEL;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;NEZU;SCL;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;NOTS;ELO;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Eec;OPHO;FRA;FM;10;3;0;0;3
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;PAGE;BOG;FM;1230;9;1;8;0
TB;ITA;10;PEC;2015;6;14;8;S;S;B;PAPE;LON;FM;815;53;37;16;0
TB;ITA;10;PEC;2015;6;14;8;S;S;B;PASI;SIV;FM;20;13;0;0;13
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;PHYI;BLE;FM;3100;60;0;0;60
TB;ITA;10;PEC;2015;6;14;8;S;S;B;PLES;GIG;FM;20;13;0;0;13
TB;ITA;10;PEC;2015;6;14;8;S;S;B;PLES;MAR;FM;30;6;0;0;6
TB;ITA;10;PEC;2015;6;14;8;S;S;B;POLC;TYP;FM;30;2;0;0;2
TB;ITA;10;PEC;2015;6;14;8;S;S;Ae;SCYO;CAN;FM;450;1;1;0;0
TB;ITA;10;PEC;2015;6;14;8;S;S;B;SOLO;MEM;FM;5;2;0;0;2
TB;ITA;10;PEC;2015;6;14;8;S;S;Eec;STIC;REG;FM;360;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;STOM;BOA;FM;40;4;0;0;4
TB;ITA;10;PEC;2015;6;14;8;S;S;Ao;SYMB;VER;FM;10;8;0;0;8
TB;ITA;10;PEC;2015;6;14;8;S;S;C;TODI;EBL;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;14;8;S;S;Ae;TORP;NOB;FM;1150;1;0;1;0
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;ARGE;SPY;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;15;2;S;S;Eec;ASTR;IRR;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;BOOP;BOO;FM;25;1;0;0;1
TB;ITA;10;PEC;2015;6;15;2;S;S;Dmg;CASS;TYR;FM;30;2;0;0;2
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;CEPO;MAC;FM;60;3;0;0;3
TB;ITA;10;PEC;2015;6;15;2;S;S;B;DORI;LAN;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;15;2;S;S;C;ELED;CIR;FM;1950;8;8;0;0
TB;ITA;10;PEC;2015;6;15;2;S;S;C;ELED;MOS;FM;240;1;0;1;0
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;ENGR;ENC;FM;35200;4248;0;0;4248
TB;ITA;10;PEC;2015;6;15;2;S;S;C;ILLE;COI;FM;1137;72;9;7;56
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;LEPI;CAU;FM;15;2;0;0;2
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;MERL;MER;FM;480;44;0;3;41
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;MULL;BAR;FM;950;23;8;15;0
TB;ITA;10;PEC;2015;6;15;2;S;S;Dmg;MURE;BRA;FM;20;3;0;0;3
TB;ITA;10;PEC;2015;6;15;2;S;S;G;MURE;EGG;FM;30;0;0;0;0
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;PAGE;ERY;FM;190;3;1;2;0
TB;ITA;10;PEC;2015;6;15;2;S;S;B;PAPE;LON;FM;59;17;7;10;0
TB;ITA;10;PEC;2015;6;15;2;S;S;Ecn;RIZO;PUL;FM;780;1;0;0;1
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;SARD;PIL;FM;305;18;0;0;18
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;SPIC;FLE;FM;130;3;0;0;3
TB;ITA;10;PEC;2015;6;15;2;S;S;Bst;SQUI;MAN;FM;25;1;1;0;0
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;TRAC;TRA;FM;360;24;0;0;24
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;TRAH;DRA;FM;90;1;0;0;1
TB;ITA;10;PEC;2015;6;15;2;S;S;Ao;TRIS;CAP;FM;40;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;C;ABRA;VER;FM;5;2;0;0;2
TB;ITA;10;PEC;2015;6;15;1;S;S;Eec;ASTR;IRR;FM;10;5;0;0;5
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;CALM;PHA;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;CAPO;APE;FM;220;17;0;0;17
TB;ITA;10;PEC;2015;6;15;1;S;S;Dmg;CASS;TYR;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;CERA;MAD;FM;10;4;0;0;4
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;CLOR;AGA;FM;250;25;0;0;25
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;COEL;COE;FM;250;17;0;0;17
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;CONG;CON;FM;180;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;DIAP;RAF;FM;15;11;0;0;11
TB;ITA;10;PEC;2015;6;15;1;S;S;Eec;ECHN;MEL;FM;60;3;0;0;3
TB;ITA;10;PEC;2015;6;15;1;S;S;C;ELED;CIR;FM;1020;4;2;2;0
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;EPIG;TEL;FM;25;4;0;0;4
TB;ITA;10;PEC;2015;6;15;1;S;S;Emg;FUSI;ROS;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;GADI;ARG;FM;750;84;0;0;84
TB;ITA;10;PEC;2015;6;15;1;S;S;Ae;GALU;MEL;FM;990;10;6;4;0
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;GOBI;FRI;FM;2;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;B;GONE;RHO;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;HELI;DAC;FM;400;11;0;0;11
TB;ITA;10;PEC;2015;6;15;1;S;S;C;HETE;DIS;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;C;ILLE;COI;FM;25;3;0;0;3
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;LEPI;CAU;FM;200;5;0;0;5
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;LEPM;BOS;FM;75;3;0;0;3
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;LOBI;DOF;FM;1;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;LOPH;BUD;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;B;MCPI;TUB;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;MERL;MER;FM;3430;14;10;4;0
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;MICI;COC;FM;1;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;MYCO;PUN;FM;5;5;0;0;5
TB;ITA;10;PEC;2015;6;15;1;S;S;B;NEPR;NOR;FM;637;12;8;3;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;NOTS;ELO;FM;20;17;0;0;17
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;PAGE;BOG;FM;220;3;0;0;3
TB;ITA;10;PEC;2015;6;15;1;S;S;B;PAPE;LON;FM;516;38;17;21;0
TB;ITA;10;PEC;2015;6;15;1;S;S;B;PASI;SIV;FM;1160;1276;0;0;1276
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;PHYI;BLE;FM;1400;21;0;0;21
TB;ITA;10;PEC;2015;6;15;1;S;S;B;PLES;GIG;FM;15;8;0;0;8
TB;ITA;10;PEC;2015;6;15;1;S;S;B;PLES;HET;FM;90;25;0;0;25
TB;ITA;10;PEC;2015;6;15;1;S;S;B;POLC;TYP;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;C;SEPE;OWE;FM;10;2;0;0;2
TB;ITA;10;PEC;2015;6;15;1;S;S;C;SEPI;ELE;FM;55;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;C;SEPI;ORB;FM;20;1;0;0;1
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;SYMB;VER;FM;5;2;0;0;2
TB;ITA;10;PEC;2015;6;15;1;S;S;C;TODI;EBL;FM;1020;8;0;0;8
TB;ITA;10;PEC;2015;6;15;1;S;S;Ao;TRAC;TRA;FM;620;4;0;0;4
TB;ITA;10;PEC;2015;6;15;4;S;S;Eec;ASTR;BIS;FM;10;1;0;0;1
TB;ITA;10;PEC;2015;6;15;4;S;S;Eec;ASTR;IRR;FM;10;7;0;0;7
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;BLEN;OCE;FM;15;1;0;0;1
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;BOOP;BOO;FM;40;1;0;0;1
TB;ITA;10;PEC;2015;6;15;4;S;S;Dmg;CASS;TYR;FM;20;1;0;0;1
TB;ITA;10;PEC;2015;6;15;4;S;S;C;ELED;CIR;FM;1720;6;6;0;0
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;ENGR;ENC;FM;4400;578;0;0;578
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;HELI;DAC;FM;55;2;0;0;2
TB;ITA;10;PEC;2015;6;15;4;S;S;C;ILLE;COI;FM;170;7;2;1;4
TB;ITA;10;PEC;2015;6;15;4;S;S;B;MCPI;TUB;FM;25;2;0;0;2
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;MERL;MER;FM;2260;139;5;14;120
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;MULL;BAR;FM;1135;19;8;11;0
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;PAGE;ERY;FM;420;5;1;4;0
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;SARD;PIL;FM;35;3;0;0;3
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;SPIC;FLE;FM;310;7;0;0;7
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;SPOD;CAN;FM;100;1;0;0;1
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;SUDI;HYA;FM;20;1;0;0;1
TB;ITA;10;PEC;2015;6;15;4;S;S;C;TODI;EBL;FM;90;3;0;0;3
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;TRAC;TRA;FM;240;22;0;0;22
TB;ITA;10;PEC;2015;6;15;4;S;S;Ao;TRIS;CAP;FM;80;2;0;0;2
TB;ITA;10;PEC;2015;6;15;3;S;S;C;ABRA;VER;FM;5;1;0;0;1
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;ARGE;SPY;FM;45;4;0;0;4
TB;ITA;10;PEC;2015;6;15;3;S;S;Eec;ASTR;IRR;FM;10;9;0;0;9
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;BOOP;BOO;FM;180;3;0;0;3
TB;ITA;10;PEC;2015;6;15;3;S;S;C;ELED;CIR;FM;710;2;2;0;0
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;ENGR;ENC;FM;49600;7696;0;0;7696
TB;ITA;10;PEC;2015;6;15;3;S;S;Ecn;FUNI;QUA;FM;2;2;0;0;2
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;HELI;DAC;FM;3;1;0;0;1
TB;ITA;10;PEC;2015;6;15;3;S;S;C;ILLE;COI;FM;270;23;4;3;16
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;LEPI;CAU;FM;155;18;0;0;18
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;MACO;SCO;FM;10;5;0;0;5
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;MERL;MER;FM;1249;207;0;1;206
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;MULL;BAR;FM;358;6;2;4;0
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;PAGE;ERY;FM;70;1;1;0;0
TB;ITA;10;PEC;2015;6;15;3;S;S;B;PAPE;LON;FM;68;9;4;5;0
TB;ITA;10;PEC;2015;6;15;3;S;S;Ecn;RIZO;PUL;FM;930;1;0;0;1
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;SARD;PIL;FM;100;8;0;0;8
TB;ITA;10;PEC;2015;6;15;3;S;S;Bci;SCAL;SCA;FM;10;11;0;0;11
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;SCOM;PNE;FM;65;1;0;0;1
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;SPIC;FLE;FM;110;2;0;0;2
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;TRAC;PIC;FM;7;1;0;0;1
TB;ITA;10;PEC;2015;6;15;3;S;S;Ao;TRAC;TRA;FM;145;53;0;0;53
TB;ITA;10;PEC;2015;6;15;6;S;S;C;ALLO;MED;FM;5;5;0;0;5
