Survey;Year;Haul;Month;Stratum;SweptSurface;Lat;Long;Depth
MEDITS-GSA16;2012;32;7;5;0.103;36.80875;13.84192;752
MEDITS-GSA16;2012;33;7;1;0.042;36.64408;14.94325;36.5
MEDITS-GSA16;2012;34;7;2;0.046;36.58125;14.76417;87.5
MEDITS-GSA16;2012;35;7;1;0.042;36.6795;14.72592;34
MEDITS-GSA16;2012;36;7;1;0.042;36.72117;14.63333;24
MEDITS-GSA16;2012;37;7;1;0.042;36.70367;14.63075;38.5
MEDITS-GSA16;2012;38;7;2;0.043;36.68108;14.60133;65
MEDITS-GSA16;2012;39;7;3;0.048;36.671;14.39825;155.5
MEDITS-GSA16;2012;40;7;4;0.102;36.695;13.65942;385
MEDITS-GSA16;2012;41;7;5;0.099;36.78;13.74892;707.5
MEDITS-GSA16;2012;42;7;5;0.102;36.7345;13.80183;785
MEDITS-GSA16;2012;43;7;5;0.103;36.56167;13.9375;589.5
MEDITS-GSA16;2012;44;7;5;0.103;36.54817;13.98433;746
MEDITS-GSA16;2012;45;7;5;0.103;36.60275;14.25967;608.5
MEDITS-GSA16;2012;46;7;3;0.046;36.85592;14.23892;165.5
MEDITS-GSA16;2012;47;7;2;0.043;36.96375;14.14083;83
MEDITS-GSA16;2012;48;7;1;0.04;37.04217;14.10617;19
MEDITS-GSA16;2012;49;7;2;0.046;36.99658;13.85317;86.5
MEDITS-GSA16;2012;50;7;5;0.099;36.61892;13.33725;521
MEDITS-GSA16;2012;51;7;5;0.099;36.72875;13.29708;616.5
MEDITS-GSA16;2012;52;7;5;0.099;36.727;13.30733;616.5
MEDITS-GSA16;2012;53;7;4;0.097;36.7865;13.38958;330
MEDITS-GSA16;2012;54;7;1;0.042;37.12933;13.70083;26
MEDITS-GSA16;2012;55;7;2;0.046;37.07933;13.59367;86
MEDITS-GSA16;2012;56;7;2;0.046;37.06817;13.59367;97.5
MEDITS-GSA16;2012;57;7;5;0.103;37.00542;13.45842;622
MEDITS-GSA16;2012;58;7;5;0.105;37.0565;13.36267;589.5
MEDITS-GSA16;2012;59;7;5;0.101;37.10725;13.26725;546
MEDITS-GSA16;2012;60;7;1;0.042;37.54333;12.8535;33.5
MEDITS-GSA16;2012;61;7;1;0.043;37.52233;12.70442;44.5
MEDITS-GSA16;2012;62;7;2;0.042;37.53283;12.59333;56
MEDITS-GSA16;2012;63;7;1;0.043;37.57767;12.56358;42.5
MEDITS-GSA16;2012;64;7;3;0.047;37.42358;12.42325;115.5
MEDITS-GSA16;2012;65;7;3;0.049;37.41925;12.46858;132.5
MEDITS-GSA16;2012;66;7;3;0.049;37.40083;12.507;147
MEDITS-GSA16;2012;67;7;3;0.048;37.365;12.5445;157
MEDITS-GSA16;2012;68;7;3;0.051;37.25392;12.76392;197
MEDITS-GSA16;2012;69;7;4;0.1;37.31767;12.76775;212
MEDITS-GSA16;2012;70;7;4;0.082;37.32433;12.92608;306
MEDITS-GSA16;2012;71;7;4;0.102;37.1395;12.96417;307.5
MEDITS-GSA16;2012;72;7;4;0.101;36.98992;13.059;326.5
MEDITS-GSA16;2012;73;7;5;0.101;36.71258;12.78942;679
MEDITS-GSA16;2012;74;7;5;0.101;36.75767;12.73358;523
MEDITS-GSA16;2012;75;7;5;0.103;36.66533;12.6965;669.5
MEDITS-GSA16;2012;76;7;5;0.099;36.65958;12.65825;659
MEDITS-GSA16;2012;77;7;5;0.103;36.75175;12.42292;609
MEDITS-GSA16;2012;78;7;3;0.047;36.93075;12.32825;119
MEDITS-GSA16;2012;79;7;3;0.047;36.955;12.40083;121.5
MEDITS-GSA16;2012;80;7;3;0.047;36.95517;12.49117;119.5
MEDITS-GSA16;2012;81;7;4;0.102;36.85958;12.47125;272
MEDITS-GSA16;2012;82;7;4;0.102;36.88858;12.23158;375.5
MEDITS-GSA16;2012;83;7;3;0.048;37.00667;12.11533;129
MEDITS-GSA16;2012;84;7;3;0.047;37.06417;12.24175;114
MEDITS-GSA16;2012;85;7;2;0.044;37.18208;12.21233;69
MEDITS-GSA16;2012;86;7;2;0.045;37.3595;12.29867;72
MEDITS-GSA16;2012;87;7;2;0.044;37.36958;12.30883;72
MEDITS-GSA16;2012;88;7;2;0.044;37.36683;12.20517;68
MEDITS-GSA16;2012;89;7;2;0.045;37.52892;12.278;65
MEDITS-GSA16;2012;90;7;3;0.046;37.69808;12.36608;134.5
MEDITS-GSA16;2012;91;7;4;0.099;37.69467;12.157;222
MEDITS-GSA16;2012;92;7;4;0.101;37.69383;12.13242;231
MEDITS-GSA16;2012;93;7;5;0.105;37.84125;11.90058;585.5
MEDITS-GSA16;2012;94;7;5;0.101;37.78608;11.53667;624.5
MEDITS-GSA16;2012;95;7;4;0.102;37.891;11.64725;413.5
MEDITS-GSA16;2012;96;7;4;0.1;37.76858;11.71692;376.5
MEDITS-GSA16;2012;97;7;4;0.102;37.72642;11.67458;453
MEDITS-GSA16;2012;98;7;4;0.101;37.7105;11.61183;488
MEDITS-GSA16;2012;99;7;5;0.072;37.60075;11.5745;600.5
MEDITS-GSA16;2012;100;7;4;0.102;37.61858;11.67425;404
MEDITS-GSA16;2012;101;7;4;0.102;37.65008;11.6665;417.5
MEDITS-GSA16;2012;102;7;4;0.102;37.6165;11.72683;429
MEDITS-GSA16;2012;103;7;2;0.045;37.4575;11.8375;73.5
MEDITS-GSA16;2012;104;7;2;0.046;37.66067;11.92417;99
MEDITS-GSA16;2012;105;7;2;0.046;37.47925;11.988;97
MEDITS-GSA16;2012;106;7;3;0.047;37.31458;11.76667;125
MEDITS-GSA16;2012;107;7;3;0.049;37.20342;11.86892;136.5
MEDITS-GSA16;2012;108;7;2;0.046;37.291;12.06233;79.5
MEDITS-GSA16;2012;109;7;2;0.045;37.25583;12.07542;83.5
MEDITS-GSA16;2012;110;7;2;0.046;37.5575;12.3175;71
MEDITS-GSA16;2012;111;7;2;0.046;37.55725;12.3175;71
MEDITS-GSA16;2012;112;7;2;0.045;37.57408;12.30692;73.5
MEDITS-GSA16;2012;113;7;2;0.045;37.49258;12.80692;64.5
MEDITS-GSA16;2012;114;7;3;0.047;37.38758;12.85183;140.5
MEDITS-GSA16;2012;115;7;3;0.047;37.37925;12.8215;158
MEDITS-GSA16;2012;116;7;3;0.049;37.36525;12.839;176.5
MEDITS-GSA16;2012;117;7;4;0.101;37.04025;12.70525;289.5
MEDITS-GSA16;2012;118;7;4;0.1;36.97867;12.79183;398.5
MEDITS-GSA16;2012;119;7;4;0.099;37.05642;12.68775;269.5
MEDITS-GSA16;2012;120;7;4;0.083;37.07267;12.79175;309.5
