"Survey";"Year";"Haul";"Species";"Number";"Weight"
"MEDITS-GSA16";2012;3;"ARGRHEM";840;0.8
"MEDITS-GSA16";2012;3;"ASPICUC";1;0.079
"MEDITS-GSA16";2012;3;"CAPOAPE";10;0.04
"MEDITS-GSA16";2012;3;"CASSECH";2;0.024
"MEDITS-GSA16";2012;3;"CHLOGRA";16;0.03
"MEDITS-GSA16";2012;3;"CLORAGA";20;0.16
"MEDITS-GSA16";2012;3;"CONGCON";6;0.2
"MEDITS-GSA16";2012;3;"ECHEMIR";6;0.5
"MEDITS-GSA16";2012;3;"ELEDCIR";3;0.293
"MEDITS-GSA16";2012;3;"GADIARG";300;1
"MEDITS-GSA16";2012;3;"GNATMYS";8;0.3
"MEDITS-GSA16";2012;3;"GOBISUE";2;0.008
"MEDITS-GSA16";2012;3;"HELIDAC";140;0.43
"MEDITS-GSA16";2012;3;"ILLECOI";42;1.445
"MEDITS-GSA16";2012;3;"LEPICAU";1;0.012
"MEDITS-GSA16";2012;3;"LEPTDIE";1;0.04
"MEDITS-GSA16";2012;3;"LOLIVUL";2;0.023
"MEDITS-GSA16";2012;3;"LOPHPIS";1;0.017
"MEDITS-GSA16";2012;3;"LYTOMYR";1;0.014
"MEDITS-GSA16";2012;3;"MACOSCO";480;1.2
"MEDITS-GSA16";2012;3;"MCPIDEP";2;0.006
"MEDITS-GSA16";2012;3;"MCPITUB";1;0.002
"MEDITS-GSA16";2012;3;"MERLMER";1173;18.698
"MEDITS-GSA16";2012;3;"MICMPOU";2;0.041
"MEDITS-GSA16";2012;3;"MULLSUR";2;0.222
"MEDITS-GSA16";2012;3;"MYTIGAL";10;0.069
"MEDITS-GSA16";2012;3;"NEMEANT";11;0.015
"MEDITS-GSA16";2012;3;"PAGEACA";1;0.07
"MEDITS-GSA16";2012;3;"PAPELON";1710;7.99
"MEDITS-GSA16";2012;3;"PENNRUB";1;0.026
"MEDITS-GSA16";2012;3;"PENNPHO";2;0.005
"MEDITS-GSA16";2012;3;"PHYIBLE";2;0.182
"MEDITS-GSA16";2012;3;"PLERMEC";1;0.008
"MEDITS-GSA16";2012;3;"PLESHET";80;0.1
"MEDITS-GSA16";2012;3;"RONDMIN";178;0.21
"MEDITS-GSA16";2012;3;"SEPEOWE";58;0.173
"MEDITS-GSA16";2012;3;"SEPIORB";10;0.08
"MEDITS-GSA16";2012;3;"SEPIELE";2;0.01
"MEDITS-GSA16";2012;3;"SYMPNIG";1;0.005
"MEDITS-GSA16";2012;3;"TODIEBL";35;0.7
"MEDITS-GSA16";2012;3;"TRACTRA";1;0.061
"MEDITS-GSA16";2012;3;"TRAHDRA";1;0.2
"MEDITS-GSA16";2012;3;"TRIGLYR";4;0.21
"MEDITS-GSA16";2012;3;"VENUVER";1;0.014
"MEDITS-GSA16";2012;3;"ZEUSFAB";1;0.03
"MEDITS-GSA16";2012;4;"ALCYPAL";4;0.02
"MEDITS-GSA16";2012;4;"ALLOMED";2;0.006
"MEDITS-GSA16";2012;4;"ALLOSUB";6;0.03
"MEDITS-GSA16";2012;4;"ANTEMED";2;0.002
"MEDITS-GSA16";2012;4;"ARGESPY";72;0.8
"MEDITS-GSA16";2012;4;"ASPICUC";1;0.03
"MEDITS-GSA16";2012;4;"CALTPAR";5;0.02
"MEDITS-GSA16";2012;4;"CAPOAPE";184;0.4
"MEDITS-GSA16";2012;4;"CARDECH";2;0.012
"MEDITS-GSA16";2012;4;"CASSTYR";4;0.016
"MEDITS-GSA16";2012;4;"CASSECH";7;0.077
"MEDITS-GSA16";2012;4;"CYSTCRI";1;0.017
"MEDITS-GSA16";2012;4;"DARDARR";1;0.009
"MEDITS-GSA16";2012;4;"ECHEMIR";8;0.8
"MEDITS-GSA16";2012;4;"GADIARG";304;0.8
"MEDITS-GSA16";2012;4;"HELIDAC";10;0.027
"MEDITS-GSA16";2012;4;"ILLECOI";28;1.525
"MEDITS-GSA16";2012;4;"LATRELE";1;0.001
"MEDITS-GSA16";2012;4;"LEPTCAV";1;0.03
"MEDITS-GSA16";2012;4;"LOLIVUL";2;0.015
"MEDITS-GSA16";2012;4;"LOPHPIS";1;0.018
"MEDITS-GSA16";2012;4;"LOPHBUD";1;0.014
"MEDITS-GSA16";2012;4;"LYTOMYR";4;0.099
"MEDITS-GSA16";2012;4;"MACOSCO";3520;10.8
"MEDITS-GSA16";2012;4;"MCPIDEP";3;0.011
"MEDITS-GSA16";2012;4;"MERLMER";254;7.064
"MEDITS-GSA16";2012;4;"MICMPOU";2;0.023
"MEDITS-GSA16";2012;4;"MULLBAR";4;0.326
"MEDITS-GSA16";2012;4;"MULLSUR";4;0.268
"MEDITS-GSA16";2012;4;"NATIMIL";11;0.035
"MEDITS-GSA16";2012;4;"NEMEANT";9;0.011
"MEDITS-GSA16";2012;4;"NEMERAM";2;0.012
"MEDITS-GSA16";2012;4;"OCTOVUL";1;1.12
"MEDITS-GSA16";2012;4;"PAGEACA";2;0.119
"MEDITS-GSA16";2012;4;"PAPELON";2000;6.256
"MEDITS-GSA16";2012;4;"PHYIBLE";1;0.01
"MEDITS-GSA16";2012;4;"PLERMEC";4;0.025
"MEDITS-GSA16";2012;4;"PLESHET";48;0.1
"MEDITS-GSA16";2012;4;"PSEUCLA";7;0.005
"MEDITS-GSA16";2012;4;"PTERHIR";1;0.001
"MEDITS-GSA16";2012;4;"RONDMIN";11;0.018
"MEDITS-GSA16";2012;4;"SCAEUNI";4;0.1
"MEDITS-GSA16";2012;4;"SCALSCA";8;0.002
"MEDITS-GSA16";2012;4;"SEPEOWE";4;0.018
"MEDITS-GSA16";2012;4;"SEPIELE";11;0.06
"MEDITS-GSA16";2012;4;"SEPIORB";6;0.13
"MEDITS-GSA16";2012;4;"SERACAB";8;0.4
"MEDITS-GSA16";2012;4;"SOLEVUL";2;0.418
"MEDITS-GSA16";2012;4;"SPICFLE";1;0.061
"MEDITS-GSA16";2012;4;"SYMPNIG";1;0.005
"MEDITS-GSA16";2012;4;"TODIEBL";101;2.45
"MEDITS-GSA16";2012;4;"TRACTRA";3;0.083
"MEDITS-GSA16";2012;4;"TRIGLYR";1;0.07
"MEDITS-GSA16";2012;4;"TRISCAP";48;0.655
"MEDITS-GSA16";2012;4;"TURRCOM";1;0.002
"MEDITS-GSA16";2012;4;"VENUVER";14;0.067
"MEDITS-GSA16";2012;4;"ZEUSFAB";4;0.426
"MEDITS-GSA16";2012;5;"ALLOMED";9;0.05
"MEDITS-GSA16";2012;5;"APORPES";1;0.003
"MEDITS-GSA16";2012;5;"ARGESPY";7;0.05
"MEDITS-GSA16";2012;5;"ARNOLAT";1;0.006
"MEDITS-GSA16";2012;5;"ASCIMEN";2;0.004
"MEDITS-GSA16";2012;5;"ASPICUC";1;0.061
"MEDITS-GSA16";2012;5;"ASTRIRR";3;0.005
"MEDITS-GSA16";2012;5;"CAPOAPE";53;0.2
"MEDITS-GSA16";2012;5;"ECHEMIR";1;0.05
"MEDITS-GSA16";2012;5;"ENGRENC";26;0.497
"MEDITS-GSA16";2012;5;"ETHUMAS";3;0.009
"MEDITS-GSA16";2012;5;"HELIDAC";2;0.005
"MEDITS-GSA16";2012;5;"ILLECOI";60;1.393
"MEDITS-GSA16";2012;5;"LATRELE";3;0.002
"MEDITS-GSA16";2012;5;"LOPHPIS";1;0.028
"MEDITS-GSA16";2012;5;"LYTOMYR";1;0.48
"MEDITS-GSA16";2012;5;"MACOSCO";300;0.95
"MEDITS-GSA16";2012;5;"MACRLON";2;0.002
"MEDITS-GSA16";2012;5;"MCPIDEP";6;0.028
"MEDITS-GSA16";2012;5;"MERLMER";411;8.486
"MEDITS-GSA16";2012;5;"MULLSUR";1;0.059
"MEDITS-GSA16";2012;5;"MULLBAR";2;0.051
"MEDITS-GSA16";2012;5;"NEMEANT";1;0.005
"MEDITS-GSA16";2012;5;"NEMERAM";1;0.001
"MEDITS-GSA16";2012;5;"PALIELE";1;0.5
"MEDITS-GSA16";2012;5;"PAPELON";478;2.116
"MEDITS-GSA16";2012;5;"RAJACLA";1;0.3
"MEDITS-GSA16";2012;5;"SCALSCA";9;0.018
"MEDITS-GSA16";2012;5;"SEPEOWE";1;0.002
"MEDITS-GSA16";2012;5;"SEPIORB";2;0.1
"MEDITS-GSA16";2012;5;"SEPOSPP";2;0.005
"MEDITS-GSA16";2012;5;"SERAHEP";1;0.03
"MEDITS-GSA16";2012;5;"SPICFLE";1;0.027
"MEDITS-GSA16";2012;5;"TODIEBL";49;0.85
"MEDITS-GSA16";2012;5;"TRACTRA";66;0.172
"MEDITS-GSA16";2012;5;"TRIGLUC";2;0.232
"MEDITS-GSA16";2012;5;"TRISCAP";8;0.056
"MEDITS-GSA16";2012;5;"ZEUSFAB";5;2.242
"MEDITS-GSA16";2012;6;"APORSER";4;0.008
"MEDITS-GSA16";2012;6;"ARISFOL";5;0.092
"MEDITS-GSA16";2012;6;"BATHMED";2;0.02
"MEDITS-GSA16";2012;6;"BATYMAR";1;0.013
"MEDITS-GSA16";2012;6;"CASSECH";3;0.032
"MEDITS-GSA16";2012;6;"CENONIG";1;0.15
"MEDITS-GSA16";2012;6;"CLORAGA";9;0.04
"MEDITS-GSA16";2012;6;"DIAPMET";8;0.05
"MEDITS-GSA16";2012;6;"ETMOSPI";6;0.591
"MEDITS-GSA16";2012;6;"GALUMEL";36;6.611
"MEDITS-GSA16";2012;6;"HOPLMED";12;1.15
"MEDITS-GSA16";2012;6;"HYMEITA";42;0.15
"MEDITS-GSA16";2012;6;"LAMACRO";48;0.5
"MEDITS-GSA16";2012;6;"LYTOMYR";1;0.173
"MEDITS-GSA16";2012;6;"MCPIDEP";1;0.007
"MEDITS-GSA16";2012;6;"NEMEANT";1;0.003
"MEDITS-GSA16";2012;6;"NEMERAM";1;0.003
"MEDITS-GSA16";2012;6;"NEPRNOR";12;0.371
"MEDITS-GSA16";2012;6;"NETTMEL";5;0.4
"MEDITS-GSA16";2012;6;"NEZUSCL";250;4
"MEDITS-GSA16";2012;6;"PAPELON";54;0.565
"MEDITS-GSA16";2012;6;"PAROCUV";2;0.6
"MEDITS-GSA16";2012;6;"PHYIBLE";4;0.09
"MEDITS-GSA16";2012;6;"PLESMAR";67;0.45
"MEDITS-GSA16";2012;6;"POLCTYP";10;0.1
"MEDITS-GSA16";2012;6;"SCALSCA";8;0.005
"MEDITS-GSA16";2012;6;"SCYMLIC";3;7.6
"MEDITS-GSA16";2012;6;"SERGARC";23;0.033
"MEDITS-GSA16";2012;6;"SYMPNIG";2;0.01
"MEDITS-GSA16";2012;6;"TODASAG";6;3.3
"MEDITS-GSA16";2012;7;"ABRAVER";1;0.004
"MEDITS-GSA16";2012;7;"ANTEMED";2;0.002
"MEDITS-GSA16";2012;7;"APORPES";2;0.004
"MEDITS-GSA16";2012;7;"CAPOAPE";220;2.5
"MEDITS-GSA16";2012;7;"CERAMAD";1;0.002
"MEDITS-GSA16";2012;7;"CHLOGRA";120;0.25
"MEDITS-GSA16";2012;7;"CLORAGA";480;2.5
"MEDITS-GSA16";2012;7;"COELCOE";200;1
"MEDITS-GSA16";2012;7;"CONGCON";1;0.1
"MEDITS-GSA16";2012;7;"ELEDCIR";2;0.48
"MEDITS-GSA16";2012;7;"FUNIQUA";1;0.001
"MEDITS-GSA16";2012;7;"GADAMAR";2;0.003
"MEDITS-GSA16";2012;7;"GADIARG";640;3.5
"MEDITS-GSA16";2012;7;"GALUMEL";3;1.153
"MEDITS-GSA16";2012;7;"HELIDAC";43;0.692
"MEDITS-GSA16";2012;7;"LEPICAU";5;0.064
"MEDITS-GSA16";2012;7;"LEPMBOS";2;0.359
"MEDITS-GSA16";2012;7;"LOPHBUD";2;0.772
"MEDITS-GSA16";2012;7;"LYTOMYR";1;0.052
"MEDITS-GSA16";2012;7;"MACOSCO";30;0.25
"MEDITS-GSA16";2012;7;"MERLMER";150;6.225
"MEDITS-GSA16";2012;7;"NEMEANT";4;0.006
"MEDITS-GSA16";2012;7;"NEPRNOR";10;0.414
"MEDITS-GSA16";2012;7;"NOTSELO";12;0.018
"MEDITS-GSA16";2012;7;"PAPELON";2910;15.45
"MEDITS-GSA16";2012;7;"PAROCUV";1;0.15
"MEDITS-GSA16";2012;7;"PASISIV";210;0.25
"MEDITS-GSA16";2012;7;"PERICAT";1;0.03
"MEDITS-GSA16";2012;7;"PHYIBLE";73;2.374
"MEDITS-GSA16";2012;7;"PLESHET";130;0.3
"MEDITS-GSA16";2012;7;"RONDMIN";24;0.03
"MEDITS-GSA16";2012;7;"SCAEUNI";2;0.1
"MEDITS-GSA16";2012;7;"SEPEOWE";8;0.027
"MEDITS-GSA16";2012;7;"SERGARC";2;0.01
"MEDITS-GSA16";2012;7;"STOMBOA";1;0.2
"MEDITS-GSA16";2012;7;"TODIEBL";43;3.1
"MEDITS-GSA16";2012;7;"ZEUSFAB";2;0.237
"MEDITS-GSA16";2012;8;"ALCYPAL";6;0.097
"MEDITS-GSA16";2012;8;"ALLOSUB";4;0.03
"MEDITS-GSA16";2012;8;"ALLOMED";30;0.1
"MEDITS-GSA16";2012;8;"ANTEMED";1;0.001
"MEDITS-GSA16";2012;8;"ARNOLAT";7;0.05
"MEDITS-GSA16";2012;8;"ASTRIRR";1;0.003
"MEDITS-GSA16";2012;8;"ASTRBIS";12;0.055
"MEDITS-GSA16";2012;8;"BOOPBOO";3;0.291
"MEDITS-GSA16";2012;8;"CEPOMAC";2;0.04
"MEDITS-GSA16";2012;8;"DIPLANN";32;2.076
"MEDITS-GSA16";2012;8;"ECHEMIR";1;0.05
"MEDITS-GSA16";2012;8;"ENGRENC";29;0.216
"MEDITS-GSA16";2012;8;"EUTRGUR";3;0.063
"MEDITS-GSA16";2012;8;"ILLECOI";1;0.115
"MEDITS-GSA16";2012;8;"LOLIVUL";3;0.089
"MEDITS-GSA16";2012;8;"LYTOMYR";1;0.039
"MEDITS-GSA16";2012;8;"MCPIDEP";1;0.001
"MEDITS-GSA16";2012;8;"MERLMER";97;3.213
"MEDITS-GSA16";2012;8;"MULLBAR";36;1.344
"MEDITS-GSA16";2012;8;"MUREBRA";1;0.004
"MEDITS-GSA16";2012;8;"NEMEANT";1;0.001
"MEDITS-GSA16";2012;8;"PAGEERY";2;0.156
"MEDITS-GSA16";2012;8;"PENNRUB";2;0.036
"MEDITS-GSA16";2012;8;"PSETMAX";1;0.8
"MEDITS-GSA16";2012;8;"RAJAAST";1;0.564
"MEDITS-GSA16";2012;8;"SARDPIL";106;0.854
"MEDITS-GSA16";2012;8;"SERACAB";2;0.05
"MEDITS-GSA16";2012;8;"SPARPAG";1;0.085
"MEDITS-GSA16";2012;8;"SPICFLE";12;0.316
"MEDITS-GSA16";2012;8;"SQUIMAN";2;0.059
"MEDITS-GSA16";2012;8;"TODIEBL";7;0.5
"MEDITS-GSA16";2012;8;"TRACTRA";3;0.061
"MEDITS-GSA16";2012;8;"TRACMED";40;0.866
"MEDITS-GSA16";2012;8;"TURRCOM";10;0.006
"MEDITS-GSA16";2012;8;"ZEUSFAB";1;0.082
"MEDITS-GSA16";2012;9;"ALCYPAL";26;0.385
"MEDITS-GSA16";2012;9;"ALLOSUB";3;0.015
"MEDITS-GSA16";2012;9;"ALLOMED";43;0.15
"MEDITS-GSA16";2012;9;"ANOMEPH";2;0.002
"MEDITS-GSA16";2012;9;"ANTEMED";78;0.052
"MEDITS-GSA16";2012;9;"APORSER";6;0.082
"MEDITS-GSA16";2012;9;"ARNOLAT";2;0.01
"MEDITS-GSA16";2012;9;"ASTRARA";2;0.303
"MEDITS-GSA16";2012;9;"BLENOCE";1;0.03
"MEDITS-GSA16";2012;9;"BOOPBOO";6;0.473
"MEDITS-GSA16";2012;9;"CALTPAR";24;0.199
"MEDITS-GSA16";2012;9;"CANIGRA";4;0.016
"MEDITS-GSA16";2012;9;"CARDECH";6;0.186
"MEDITS-GSA16";2012;9;"CASSECH";4;0.062
"MEDITS-GSA16";2012;9;"CEPOMAC";2;0.04
"MEDITS-GSA16";2012;9;"CITHMAC";7;0.043
"MEDITS-GSA16";2012;9;"CYSTSPP";1;0.026
"MEDITS-GSA16";2012;9;"DARDARR";7;0.079
"MEDITS-GSA16";2012;9;"DENTMAC";4;0.06
"MEDITS-GSA16";2012;9;"DIPLANN";10;0.598
"MEDITS-GSA16";2012;9;"ELEDCIR";1;0.373
"MEDITS-GSA16";2012;9;"ENGRENC";1025;1.655
"MEDITS-GSA16";2012;9;"INACDOR";2;0.001
"MEDITS-GSA16";2012;9;"LYTOMYR";4;0.039
"MEDITS-GSA16";2012;9;"MACRLOG";2;0.001
"MEDITS-GSA16";2012;9;"MCPIDEP";4;0.004
"MEDITS-GSA16";2012;9;"MERLMER";110;4.418
"MEDITS-GSA16";2012;9;"MULLBAR";54;1.551
"MEDITS-GSA16";2012;9;"MUREBRA";8;0.162
"MEDITS-GSA16";2012;9;"OCTOVUL";3;1.124
"MEDITS-GSA16";2012;9;"PAGEERY";4;0.364
"MEDITS-GSA16";2012;9;"PAGEACA";6;0.462
"MEDITS-GSA16";2012;9;"PAPELON";122;0.203
"MEDITS-GSA16";2012;9;"PENNRUB";2;0.039
"MEDITS-GSA16";2012;9;"PLERMEC";6;0.05
"MEDITS-GSA16";2012;9;"PONOMUR";2;0.007
"MEDITS-GSA16";2012;9;"PONTCAT";70;0.086
"MEDITS-GSA16";2012;9;"RAJAAST";1;0.677
"MEDITS-GSA16";2012;9;"SARDPIL";19;0.166
"MEDITS-GSA16";2012;9;"SCORLOP";2;0.02
"MEDITS-GSA16";2012;9;"SCORNOT";10;0.2
"MEDITS-GSA16";2012;9;"SCORPOR";2;0.02
"MEDITS-GSA16";2012;9;"SEPIELE";2;0.03
"MEDITS-GSA16";2012;9;"SEPOSPP";2;0.005
"MEDITS-GSA16";2012;9;"SERAHEP";40;0.4
"MEDITS-GSA16";2012;9;"SERACAB";6;0.2
"MEDITS-GSA16";2012;9;"SPICFLE";40;1.4
"MEDITS-GSA16";2012;9;"SYMPNIG";2;0.02
"MEDITS-GSA16";2012;9;"TETHFIM";2;0.026
"MEDITS-GSA16";2012;9;"TRACMED";1400;14.2
"MEDITS-GSA16";2012;9;"TRIGLUC";1;0.035
"MEDITS-GSA16";2012;9;"TRIPLAS";1;0.009
"MEDITS-GSA16";2012;9;"TURRCOM";6;0.017
"MEDITS-GSA16";2012;9;"URANSCA";2;0.6
"MEDITS-GSA16";2012;9;"ZEUSFAB";6;0.078
"MEDITS-GSA16";2012;10;"ALCYPAL";2;0.018
"MEDITS-GSA16";2012;10;"ANTEMED";22;0.009
"MEDITS-GSA16";2012;10;"ARISFOL";2;0.021
"MEDITS-GSA16";2012;10;"CHAUSLO";1;0.1
"MEDITS-GSA16";2012;10;"DIAPMET";13;0.15
"MEDITS-GSA16";2012;10;"GADAMAR";2;0.4
"MEDITS-GSA16";2012;10;"GALUMEL";10;1.699
"MEDITS-GSA16";2012;10;"HOPLMED";1;0.2
"MEDITS-GSA16";2012;10;"HYMEITA";3;0.01
"MEDITS-GSA16";2012;10;"LAMACRO";14;0.1
"MEDITS-GSA16";2012;10;"LYTOMYR";1;0.001
"MEDITS-GSA16";2012;10;"NEMEANT";1;0.006
"MEDITS-GSA16";2012;10;"NEMERAM";1;0.001
"MEDITS-GSA16";2012;10;"NEZUSCL";17;0.4
"MEDITS-GSA16";2012;10;"PHYIBLE";1;0.554
"MEDITS-GSA16";2012;10;"PLESMAR";2;0.009
"MEDITS-GSA16";2012;10;"POLCTYP";6;0.04
"MEDITS-GSA16";2012;10;"PONTSPP";1;0.001
"MEDITS-GSA16";2012;10;"SERGARC";15;0.007
"MEDITS-GSA16";2012;10;"SYMPNIG";3;0.015
"MEDITS-GSA16";2012;11;"ANTEMED";1;0.001
"MEDITS-GSA16";2012;11;"ARISFOL";280;4.824
"MEDITS-GSA16";2012;11;"BATYMAR";1;0.03
"MEDITS-GSA16";2012;11;"CLORAGA";10;0.05
"MEDITS-GSA16";2012;11;"COELCOE";35;1.5
"MEDITS-GSA16";2012;11;"ETMOSPI";6;0.652
"MEDITS-GSA16";2012;11;"GALUMEL";28;4.708
"MEDITS-GSA16";2012;11;"HOPLMED";10;0.15
"MEDITS-GSA16";2012;11;"HYMEITA";55;0.2
"MEDITS-GSA16";2012;11;"LAMACRO";95;0.65
"MEDITS-GSA16";2012;11;"LEPMBOS";3;0.24
"MEDITS-GSA16";2012;11;"LOPHBUD";1;3.16
"MEDITS-GSA16";2012;11;"MERLMER";3;0.433
"MEDITS-GSA16";2012;11;"NEMERAM";1;0.001
"MEDITS-GSA16";2012;11;"NEPRNOR";64;2.088
"MEDITS-GSA16";2012;11;"NEZUSCL";225;2.75
"MEDITS-GSA16";2012;11;"PAPELON";6;0.125
"MEDITS-GSA16";2012;11;"PAROCUV";1;0.6
"MEDITS-GSA16";2012;11;"PHYIBLE";16;0.95
"MEDITS-GSA16";2012;11;"PLESMAR";330;1.67
"MEDITS-GSA16";2012;11;"POLCTYP";5;0.025
"MEDITS-GSA16";2012;11;"STOMBOA";2;0.03
"MEDITS-GSA16";2012;11;"SUDIHYA";1;0.1
"MEDITS-GSA16";2012;11;"TODASAG";3;1.4
"MEDITS-GSA16";2012;12;"ANTEMED";1;0.001
"MEDITS-GSA16";2012;12;"ARISFOL";69;1.896
"MEDITS-GSA16";2012;12;"BATYMAR";1;0.052
"MEDITS-GSA16";2012;12;"CASSECH";2;0.049
"MEDITS-GSA16";2012;12;"CENONIG";1;0.6
"MEDITS-GSA16";2012;12;"CHAUSLO";4;0.2
"MEDITS-GSA16";2012;12;"CHIMMON";2;0.124
"MEDITS-GSA16";2012;12;"COELCOE";8;0.36
"MEDITS-GSA16";2012;12;"CUBIGRA";12;0.4
"MEDITS-GSA16";2012;12;"DIAPMET";4;0.03
"MEDITS-GSA16";2012;12;"ETMOSPI";6;0.618
"MEDITS-GSA16";2012;12;"GALUMEL";68;10.262
"MEDITS-GSA16";2012;12;"GERYLON";1;0.072
"MEDITS-GSA16";2012;12;"HOPLMED";20;1
"MEDITS-GSA16";2012;12;"HYMEITA";84;0.32
"MEDITS-GSA16";2012;12;"ISIDELO";1;0.002
"MEDITS-GSA16";2012;12;"LAMACRO";200;0.8
"MEDITS-GSA16";2012;12;"LEPMBOS";2;0.061
"MEDITS-GSA16";2012;12;"LOPHBUD";1;0.83
"MEDITS-GSA16";2012;12;"LYTOMYR";1;0.015
"MEDITS-GSA16";2012;12;"MERLMER";1;0.014
