Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;2019;78;EPIGDEN;10;0.05
MEDITS-GSA18;2019;78;ETMOSPI;44;0.655
MEDITS-GSA18;2019;78;FUNCWOO;1;0.003
MEDITS-GSA18;2019;78;GADAMAR;2;0.01
MEDITS-GSA18;2019;78;GALUMEL;8;0.79
MEDITS-GSA18;2019;78;GNATMYS;1;0.08
MEDITS-GSA18;2019;78;GONERHO;22;0.02
MEDITS-GSA18;2019;78;HELIDAC;5;0.23
MEDITS-GSA18;2019;78;HOPLMED;15;0.26
MEDITS-GSA18;2019;78;HYGOSPP;3;0.005
MEDITS-GSA18;2019;78;HYMEITA;14;0.05
MEDITS-GSA18;2019;78;ILLECOI;1;0.12
MEDITS-GSA18;2019;78;LAMACRO;347;0.43
MEDITS-GSA18;2019;78;LEPICAU;1;0.02
MEDITS-GSA18;2019;78;LOPHBUD;1;0.4
MEDITS-GSA18;2019;78;MACRLOG;1;0.003
MEDITS-GSA18;2019;78;MERLMER;1;0.21
MEDITS-GSA18;2019;78;MOLVDYP;2;0.4
MEDITS-GSA18;2019;78;MYCOPUN;1;0.001
MEDITS-GSA18;2019;78;NETTMEL;3;0.03
MEDITS-GSA18;2019;78;NEZUSCL;4;0.04
MEDITS-GSA18;2019;78;NOTABON;1;0.03
MEDITS-GSA18;2019;78;PAGEBOG;3;0.32
MEDITS-GSA18;2019;78;PAPELON;32;0.385
MEDITS-GSA18;2019;78;PASIMUL;1;0.015
MEDITS-GSA18;2019;78;PASISIV;4580;3.85
MEDITS-GSA18;2019;78;PHYIBLE;55;6.54
MEDITS-GSA18;2019;78;PLESEDW;2;0.005
MEDITS-GSA18;2019;78;PLESHET;1;0.003
MEDITS-GSA18;2019;78;PLESMAR;2;0.01
MEDITS-GSA18;2019;78;POLCTYP;11;0.03
MEDITS-GSA18;2019;78;PONTLAC;1;0.001
MEDITS-GSA18;2019;78;PROCSPP;3;0.01
MEDITS-GSA18;2019;78;RAJACIR;1;0.415
MEDITS-GSA18;2019;78;SEREDAE;153;0.065
MEDITS-GSA18;2019;78;SOLOMEM;13;0.035
MEDITS-GSA18;2019;78;TODIEBL;1;0.12
MEDITS-GSA18;2019;78;XANTSPP;1;0.002
MEDITS-GSA18;2019;80;ALLOMED;10;0.02
MEDITS-GSA18;2019;80;ALLOSUB;13;0.12
MEDITS-GSA18;2019;80;ALOSFAL;4;0.39
MEDITS-GSA18;2019;80;APHIMIN;2;0.005
MEDITS-GSA18;2019;80;ARNOLAT;3;0.02
MEDITS-GSA18;2019;80;ARNOTHO;1;0.005
MEDITS-GSA18;2019;80;BLENOCE;1;0.005
MEDITS-GSA18;2019;80;BOOPBOO;2;0.04
MEDITS-GSA18;2019;80;CALAGRA;1;0.07
MEDITS-GSA18;2019;80;CEPOMAC;4;0.05
MEDITS-GSA18;2019;80;DORILAN;16;0.35
MEDITS-GSA18;2019;80;ENGRENC;441;3.1
MEDITS-GSA18;2019;80;GOBIQUA;1;0.005
MEDITS-GSA18;2019;80;GONERHO;1;0.01
MEDITS-GSA18;2019;80;LEPTCAV;4;0.02
MEDITS-GSA18;2019;80;LOLIVUL;4;0.02
MEDITS-GSA18;2019;80;MCPIDEP;19;0.2
MEDITS-GSA18;2019;80;MERLMER;16;0.27
MEDITS-GSA18;2019;80;MULLBAR;24;0.59
MEDITS-GSA18;2019;80;MULLSUR;4;0.295
MEDITS-GSA18;2019;80;OCTOVUL;4;1.685
MEDITS-GSA18;2019;80;PAGEERY;38;0.69
MEDITS-GSA18;2019;80;PAGUEXC;1;0.03
MEDITS-GSA18;2019;80;PHYIPHY;2;0.04
MEDITS-GSA18;2019;80;PONTLAC;3;0.025
MEDITS-GSA18;2019;80;SARDPIL;316;5.8
MEDITS-GSA18;2019;80;SCOMSCO;15;0.07
MEDITS-GSA18;2019;80;SCORNOT;2;0.02
MEDITS-GSA18;2019;80;SERACAB;10;0.22
MEDITS-GSA18;2019;80;SERAHEP;18;0.11
MEDITS-GSA18;2019;80;SPICFLE;17;0.23
MEDITS-GSA18;2019;80;SPICSMA;51;0.59
MEDITS-GSA18;2019;80;SPODCAN;1;0.06
MEDITS-GSA18;2019;80;SPRASPR;1;0.005
MEDITS-GSA18;2019;80;SQUIMAN;6;0.11
MEDITS-GSA18;2019;80;TRACPIC;2;0.02
MEDITS-GSA18;2019;80;TRACTRA;376;2.5
MEDITS-GSA18;2019;80;TRAHDRA;2;0.05
MEDITS-GSA18;2019;80;TRIGLUC;1;0.01
MEDITS-GSA18;2019;83;ARNOLAT;1;0.005
MEDITS-GSA18;2019;83;ASPICUC;8;0.44
MEDITS-GSA18;2019;83;BLENOCE;1;0.035
MEDITS-GSA18;2019;83;HOMOBAR;1;0.005
MEDITS-GSA18;2019;83;MACOSCO;7;0.03
MEDITS-GSA18;2019;83;MCPIDEP;1;0.01
MEDITS-GSA18;2019;83;NEMISCO;5;0.125
MEDITS-GSA18;2019;83;PAPELON;2;0.005
MEDITS-GSA18;2019;83;SERAHEP;1;0.01
MEDITS-GSA18;2019;83;SPICSMA;4;0.055
MEDITS-GSA18;2019;83;TRISCAP;2;0.01
MEDITS-GSA18;2019;84;ANTHANT;4;0.04
MEDITS-GSA18;2019;84;ARNOLAT;1;0.005
MEDITS-GSA18;2019;84;ARNORUP;2;0.01
MEDITS-GSA18;2019;84;ASPICUC;19;1
MEDITS-GSA18;2019;84;BLENOCE;3;0.07
MEDITS-GSA18;2019;84;BOOPBOO;6;0.46
MEDITS-GSA18;2019;84;CALMMAC;1;0.01
MEDITS-GSA18;2019;84;CAPOAPE;3;0.02
MEDITS-GSA18;2019;84;CEPOMAC;4;0.07
MEDITS-GSA18;2019;84;ELEDCIR;1;0.22
MEDITS-GSA18;2019;84;HELIDAC;15;0.35
MEDITS-GSA18;2019;84;ILLECOI;4;0.12
MEDITS-GSA18;2019;84;LEPTCAV;7;0.06
MEDITS-GSA18;2019;84;LEPTDIE;2;0.02
MEDITS-GSA18;2019;84;LOPHBUD;6;1.385
MEDITS-GSA18;2019;84;MACOSCO;54;0.28
MEDITS-GSA18;2019;84;MCPITUB;1;0.003
MEDITS-GSA18;2019;84;MERLMER;6;0.745
MEDITS-GSA18;2019;84;MICMPOU;3;0.03
MEDITS-GSA18;2019;84;MULLBAR;7;0.32
MEDITS-GSA18;2019;84;OCTOVUL;1;1.125
MEDITS-GSA18;2019;84;PAPELON;252;1.34
MEDITS-GSA18;2019;84;PARTMAC;1;0.02
MEDITS-GSA18;2019;84;PHYIBLE;1;0.26
MEDITS-GSA18;2019;84;PLESHET;1;0.003
MEDITS-GSA18;2019;84;SARDPIL;1;0.01
MEDITS-GSA18;2019;84;SCAEUNI;3;0.08
MEDITS-GSA18;2019;84;SCORELO;1;0.14
MEDITS-GSA18;2019;84;SCORPOR;1;0.02
MEDITS-GSA18;2019;84;SCORSCO;1;0.12
MEDITS-GSA18;2019;84;SCYOCAN;8;1.39
MEDITS-GSA18;2019;84;SERACAB;2;0.2
MEDITS-GSA18;2019;84;SERAHEP;18;0.12
MEDITS-GSA18;2019;84;SPICSMA;19;0.34
MEDITS-GSA18;2019;84;TODIEBL;1;0.04
MEDITS-GSA18;2019;84;TRACPIC;2;0.19
MEDITS-GSA18;2019;84;TRACTRA;11;0.44
MEDITS-GSA18;2019;84;TRISCAP;11;0.06
MEDITS-GSA18;2019;85;ABRAVER;6;0.05
MEDITS-GSA18;2019;85;ANCINIC;2;0.08
MEDITS-GSA18;2019;85;ARGRHEM;1;0.003
MEDITS-GSA18;2019;85;ARISFOL;100;2.38
MEDITS-GSA18;2019;85;ARITANT;2;0.07
MEDITS-GSA18;2019;85;CERAMAD;81;0.19
MEDITS-GSA18;2019;85;CHLOGRA;125;0.14
MEDITS-GSA18;2019;85;CHTESIC;1;0.005
MEDITS-GSA18;2019;85;CLORAGA;1;0.05
MEDITS-GSA18;2019;85;COELCOE;11;0.2
MEDITS-GSA18;2019;85;DIAPHOL;2;0.003
MEDITS-GSA18;2019;85;ELEDCIR;1;0.25
MEDITS-GSA18;2019;85;ETMOSPI;10;0.515
MEDITS-GSA18;2019;85;GALUMEL;20;0.195
MEDITS-GSA18;2019;85;HELIDAC;3;0.24
MEDITS-GSA18;2019;85;HOPLMED;2;0.03
MEDITS-GSA18;2019;85;HYGOBEN;2;0.005
MEDITS-GSA18;2019;85;HYGOHIG;3;0.005
MEDITS-GSA18;2019;85;HYMEITA;15;0.03
MEDITS-GSA18;2019;85;LAMACRO;72;0.13
MEDITS-GSA18;2019;85;LEPICAU;26;0.73
MEDITS-GSA18;2019;85;LEPMBOS;1;0.175
MEDITS-GSA18;2019;85;MERLMER;22;6.6
MEDITS-GSA18;2019;85;MICMPOU;3;0.24
MEDITS-GSA18;2019;85;MOLVDYP;1;0.02
MEDITS-GSA18;2019;85;NEMISCO;1;0.05
MEDITS-GSA18;2019;85;NEPRNOR;14;0.39
MEDITS-GSA18;2019;85;NEZUSCL;8;0.01
MEDITS-GSA18;2019;85;NOTABON;1;0.02
MEDITS-GSA18;2019;85;NOTSELO;2;0.005
MEDITS-GSA18;2019;85;PAGEBOG;2;0.17
MEDITS-GSA18;2019;85;PAPELON;56;0.73
MEDITS-GSA18;2019;85;PASISIV;640;0.8
MEDITS-GSA18;2019;85;PHYIBLE;63;1.03
MEDITS-GSA18;2019;85;PLESACA;1;0.005
MEDITS-GSA18;2019;85;PLESMAR;61;0.09
MEDITS-GSA18;2019;85;POLCTYP;43;0.21
MEDITS-GSA18;2019;85;PONTLAC;1;0.001
MEDITS-GSA18;2019;85;PROCMED;2;0.005
MEDITS-GSA18;2019;85;SOLOMEM;14;0.04
MEDITS-GSA18;2019;85;STOMBOA;1;0.03
MEDITS-GSA18;2019;85;TODIEBL;2;0.3
MEDITS-GSA18;2019;86;ABRAVER;1;0.005
MEDITS-GSA18;2019;86;ARISFOL;111;2.615
MEDITS-GSA18;2019;86;ARITANT;99;1.84
MEDITS-GSA18;2019;86;CERAMAD;59;0.11
MEDITS-GSA18;2019;86;CHIMMON;2;1.02
MEDITS-GSA18;2019;86;CHLOGRA;4;0.008
MEDITS-GSA18;2019;86;COELCOE;44;2.48
MEDITS-GSA18;2019;86;CONGCON;3;1.16
MEDITS-GSA18;2019;86;ETMOSPI;22;0.83
MEDITS-GSA18;2019;86;GADAMAR;11;0.085
MEDITS-GSA18;2019;86;GALUMEL;55;5.27
MEDITS-GSA18;2019;86;GERYLON;1;0.005
MEDITS-GSA18;2019;86;GONERHO;2;0.005
MEDITS-GSA18;2019;86;HISTREV;1;0.015
MEDITS-GSA18;2019;86;HOPLMED;65;3.8
MEDITS-GSA18;2019;86;HYGOBEN;5;0.01
MEDITS-GSA18;2019;86;HYGOHIG;6;0.01
MEDITS-GSA18;2019;86;HYMEITA;23;0.05
MEDITS-GSA18;2019;86;LAMACRO;31;0.13
MEDITS-GSA18;2019;86;LESTSPD;1;0.01
MEDITS-GSA18;2019;86;MERLMER;1;0.29
MEDITS-GSA18;2019;86;MICMPOU;2;0.4
MEDITS-GSA18;2019;86;NEZUSCL;11;0.04
MEDITS-GSA18;2019;86;NOTABON;10;0.24
MEDITS-GSA18;2019;86;NOTSELO;2;0.005
MEDITS-GSA18;2019;86;PAGEBOG;2;0.32
MEDITS-GSA18;2019;86;PAGUALA;1;0.025
MEDITS-GSA18;2019;86;PAPELON;1;0.01
MEDITS-GSA18;2019;86;PASIMUL;2;0.02
MEDITS-GSA18;2019;86;PASISIV;25;0.01
MEDITS-GSA18;2019;86;PHYIBLE;7;2.6
MEDITS-GSA18;2019;86;PLESMAR;58;0.34
MEDITS-GSA18;2019;86;POLCTYP;47;0.135
MEDITS-GSA18;2019;86;PONTLAC;1;0.005
MEDITS-GSA18;2019;86;RONDMIN;1;0.003
MEDITS-GSA18;2019;86;SEREDAE;5;0.005
MEDITS-GSA18;2019;86;STOMBOA;2;0.04
MEDITS-GSA18;2019;86;TODASAG;5;0.42
MEDITS-GSA18;2019;86;TODIEBL;1;0.1
MEDITS-GSA18;2019;86;TRARTRA;1;0.045
MEDITS-GSA18;2019;88;ALLOSUB;1;0.01
MEDITS-GSA18;2019;88;ALOSFAL;1;0.17
MEDITS-GSA18;2019;88;ARNOLAT;1;0.01
MEDITS-GSA18;2019;88;BOOPBOO;11;0.36
MEDITS-GSA18;2019;88;CAPOAPE;1;0.005
MEDITS-GSA18;2019;88;CEPOMAC;4;0.06
MEDITS-GSA18;2019;88;ECHEMIR;2;0.2
MEDITS-GSA18;2019;88;ELEDCIR;1;0.35
MEDITS-GSA18;2019;88;ENGRENC;590;7.8
MEDITS-GSA18;2019;88;ILLECOI;26;1.135
MEDITS-GSA18;2019;88;INACCOM;1;0.005
MEDITS-GSA18;2019;88;LEPTCAV;1;0.01
MEDITS-GSA18;2019;88;LOPHBUD;1;1.3
MEDITS-GSA18;2019;88;MACOSCO;5;0.015
MEDITS-GSA18;2019;88;MACRLOG;1;0.005
MEDITS-GSA18;2019;88;MCPIDEP;3;0.1
MEDITS-GSA18;2019;88;MERLMER;23;0.82
MEDITS-GSA18;2019;88;MULLBAR;12;0.65
MEDITS-GSA18;2019;88;PAGUEXC;1;0.035
MEDITS-GSA18;2019;88;PAPELON;74;0.5
MEDITS-GSA18;2019;88;SARDPIL;178;3
MEDITS-GSA18;2019;88;SCAEUNI;2;0.08
MEDITS-GSA18;2019;88;SCOMSCO;30;0.24
MEDITS-GSA18;2019;88;SCORNOT;5;0.29
MEDITS-GSA18;2019;88;SERAHEP;2;0.03
MEDITS-GSA18;2019;88;SPICSMA;19;0.26
MEDITS-GSA18;2019;88;SQUIMAN;1;0.03
MEDITS-GSA18;2019;88;SYMPLIG;1;0.02
MEDITS-GSA18;2019;88;TORPMAR;1;0.13
MEDITS-GSA18;2019;88;TRACPIC;1;0.02
MEDITS-GSA18;2019;88;TRACTRA;61;0.49
MEDITS-GSA18;2019;88;TRIGLUC;2;0.01
MEDITS-GSA18;2019;88;TRISCAP;22;0.15
MEDITS-GSA18;2019;88;URANSCA;1;0.06
MEDITS-GSA18;2019;93;ACATPAL;1;0.015
MEDITS-GSA18;2019;93;ASPICUC;33;1.95
MEDITS-GSA18;2019;93;BLENOCE;1;0.035
MEDITS-GSA18;2019;93;CAPOAPE;6;0.03
MEDITS-GSA18;2019;93;CEPOMAC;3;0.08
MEDITS-GSA18;2019;93;ELEDCIR;8;1.5
MEDITS-GSA18;2019;93;ILLECOI;15;0.95
MEDITS-GSA18;2019;93;LEPMBOS;2;0.4
MEDITS-GSA18;2019;93;LEPTCAV;18;0.2
MEDITS-GSA18;2019;93;LOPHBUD;5;1.065
MEDITS-GSA18;2019;93;MACOSCO;32;0.16
MEDITS-GSA18;2019;93;MERLMER;70;1.975
MEDITS-GSA18;2019;93;MICMPOU;8;0.11
MEDITS-GSA18;2019;93;MULLSUR;3;0.665
MEDITS-GSA18;2019;93;OCTOVUL;1;1.31
MEDITS-GSA18;2019;93;PAPELON;309;1.9
MEDITS-GSA18;2019;93;SARDPIL;48;1.15
MEDITS-GSA18;2019;93;SCAEUNI;1;0.02
MEDITS-GSA18;2019;93;SCORNOT;2;0.055
MEDITS-GSA18;2019;93;SCORPOR;2;0.055
MEDITS-GSA18;2019;93;SCORSCO;4;0.72
MEDITS-GSA18;2019;93;SCYOCAN;6;1.25
MEDITS-GSA18;2019;93;SERACAB;3;0.155
MEDITS-GSA18;2019;93;SERAHEP;22;0.21
MEDITS-GSA18;2019;93;SPICSMA;49;0.81
MEDITS-GSA18;2019;93;SYMPNIG;2;0.02
MEDITS-GSA18;2019;93;TODIEBL;1;0.08
MEDITS-GSA18;2019;93;TRACTRA;225;1.53
MEDITS-GSA18;2019;93;TRISCAP;1;0.005
MEDITS-GSA18;2019;95;ALLOSUB;1;0.005
MEDITS-GSA18;2019;95;ARNOLAT;2;0.02
MEDITS-GSA18;2019;95;ASPICUC;9;0.72
MEDITS-GSA18;2019;95;BLENOCE;1;0.03
MEDITS-GSA18;2019;95;CALMMAC;1;0.02
MEDITS-GSA18;2019;95;CAPOAPE;38;0.07
MEDITS-GSA18;2019;95;ELEDCIR;11;2.2
MEDITS-GSA18;2019;95;ENGRENC;1404;19
MEDITS-GSA18;2019;95;EUTRGUR;1;0.19
MEDITS-GSA18;2019;95;HELIDAC;34;0.85
MEDITS-GSA18;2019;95;ILLECOI;9;0.46
MEDITS-GSA18;2019;95;LOPHBUD;1;0.035
MEDITS-GSA18;2019;95;MACOSCO;199;0.6
MEDITS-GSA18;2019;95;MCPITUB;4;0.06
MEDITS-GSA18;2019;95;MERLMER;75;2.61
MEDITS-GSA18;2019;95;MICMPOU;5;0.07
MEDITS-GSA18;2019;95;MULLBAR;9;0.545
MEDITS-GSA18;2019;95;MULLSUR;1;0.08
MEDITS-GSA18;2019;95;MUNIINT;10;0.055
MEDITS-GSA18;2019;95;OCTOVUL;2;0.72
MEDITS-GSA18;2019;95;PAPELON;178;0.82
MEDITS-GSA18;2019;95;PLESHET;1;0.005
MEDITS-GSA18;2019;95;SARDPIL;36;0.71
MEDITS-GSA18;2019;95;SCAEUNI;1;0.01
MEDITS-GSA18;2019;95;SCORSCO;2;0.26
MEDITS-GSA18;2019;95;SERAHEP;13;0.13
MEDITS-GSA18;2019;95;SPICSMA;6;0.13
MEDITS-GSA18;2019;95;SYMPLIG;2;0.04
MEDITS-GSA18;2019;95;SYMPNIG;1;0.01
MEDITS-GSA18;2019;95;TODASAG;2;0.25
MEDITS-GSA18;2019;95;TRACTRA;35;0.22
MEDITS-GSA18;2019;95;TRISCAP;8;0.085
MEDITS-GSA18;2019;95;URANSCA;1;0.19
MEDITS-GSA18;2019;97;ALLOMED;10;0.02
MEDITS-GSA18;2019;97;ALLOSUB;5;0.02
MEDITS-GSA18;2019;97;ARNOLAT;2;0.01
MEDITS-GSA18;2019;97;CALMMAC;2;0.01
MEDITS-GSA18;2019;97;CAPOAPE;7;0.015
MEDITS-GSA18;2019;97;CHLOGRA;1;0.008
MEDITS-GSA18;2019;97;ELEDCIR;4;0.9
MEDITS-GSA18;2019;97;ENGRENC;73;0.905
MEDITS-GSA18;2019;97;GLOSLEI;2;0.005
MEDITS-GSA18;2019;97;HELIDAC;1;0.003
MEDITS-GSA18;2019;97;ILLECOI;49;2.15
MEDITS-GSA18;2019;97;LEPTCAV;1;0.01
MEDITS-GSA18;2019;97;LOPHBUD;1;0.4
MEDITS-GSA18;2019;97;LOPHPIS;1;0.03
MEDITS-GSA18;2019;97;MACOSCO;7;0.015
MEDITS-GSA18;2019;97;MACRLOG;2;0.01
MEDITS-GSA18;2019;97;MCPIDEP;3;0.04
MEDITS-GSA18;2019;97;MERLMER;21;0.72
MEDITS-GSA18;2019;97;MULLSUR;2;0.23
MEDITS-GSA18;2019;97;PAGEACA;1;0.06
MEDITS-GSA18;2019;97;PAPELON;198;1.1
MEDITS-GSA18;2019;97;PLESHET;15;0.03
MEDITS-GSA18;2019;97;PONTLAC;1;0.005
MEDITS-GSA18;2019;97;SARDPIL;34;0.72
MEDITS-GSA18;2019;97;SCOMSCO;18;0.09
MEDITS-GSA18;2019;97;SERAHEP;3;0.03
MEDITS-GSA18;2019;97;SOLOMEM;1;0.01
MEDITS-GSA18;2019;97;SPICSMA;3;0.045
MEDITS-GSA18;2019;97;TRACTRA;136;0.78
MEDITS-GSA18;2019;97;TRIPLAS;1;0.1
MEDITS-GSA18;2019;97;TRISCAP;17;0.08
MEDITS-GSA18;2019;98;ANCINIC;3;0.09
MEDITS-GSA18;2019;98;ARGRHEM;1;0.002
MEDITS-GSA18;2019;98;ARISFOL;93;2.39
MEDITS-GSA18;2019;98;ARITANT;25;0.33
MEDITS-GSA18;2019;98;CERAMAD;5;0.01
MEDITS-GSA18;2019;98;CHIMMON;5;0.07
MEDITS-GSA18;2019;98;CHLOGRA;5;0.007
MEDITS-GSA18;2019;98;COELCOE;14;0.69
MEDITS-GSA18;2019;98;DIAPSPP;3;0.003
MEDITS-GSA18;2019;98;ETMOSPI;7;0.35
MEDITS-GSA18;2019;98;GADAMAR;9;0.06
MEDITS-GSA18;2019;98;GALUMEL;15;0.74
MEDITS-GSA18;2019;98;GONERHO;4;0.02
MEDITS-GSA18;2019;98;HELIDAC;6;0.22
MEDITS-GSA18;2019;98;HISTREV;1;0.03
MEDITS-GSA18;2019;98;HOPLMED;8;0.05
MEDITS-GSA18;2019;98;HYGOHIG;17;0.03
MEDITS-GSA18;2019;98;HYMEITA;19;0.06
MEDITS-GSA18;2019;98;LAMACRO;158;0.155
MEDITS-GSA18;2019;98;MACRLOG;1;0.003
MEDITS-GSA18;2019;98;MEGANOR;1;0.001
MEDITS-GSA18;2019;98;MERLMER;1;0.4
MEDITS-GSA18;2019;98;MORAMOR;1;0.005
MEDITS-GSA18;2019;98;MUNIINT;2;0.01
MEDITS-GSA18;2019;98;NEMISCO;1;0.03
MEDITS-GSA18;2019;98;NETTMEL;1;0.02
MEDITS-GSA18;2019;98;NEZUSCL;20;0.23
MEDITS-GSA18;2019;98;NOTABON;1;0.03
MEDITS-GSA18;2019;98;PAGEBOG;1;0.26
MEDITS-GSA18;2019;98;PAGUALA;1;0.04
MEDITS-GSA18;2019;98;PASIMUL;3;0.02
MEDITS-GSA18;2019;98;PASISIV;20;0.03
MEDITS-GSA18;2019;98;PHROSED;1;0.002
MEDITS-GSA18;2019;98;PHYIBLE;23;2.5
MEDITS-GSA18;2019;98;PLESMAR;20;0.04
MEDITS-GSA18;2019;98;POLCTYP;17;0.05
MEDITS-GSA18;2019;98;PYRTMAR;1;0.002
MEDITS-GSA18;2019;98;RONDMIN;1;0.002
MEDITS-GSA18;2019;98;SEREDAE;12;0.005
MEDITS-GSA18;2019;98;STOMBOA;1;0.03
MEDITS-GSA18;2019;98;SYMBVER;2;0.003
MEDITS-GSA18;2019;98;SYMPNIG;1;0.01
MEDITS-GSA18;2019;98;TODASAG;1;0.14
MEDITS-GSA18;2019;98;TODIEBL;3;0.28
MEDITS-GSA18;2019;100;ALLOMED;1;0.005
MEDITS-GSA18;2019;100;ALLOSUB;20;0.17
MEDITS-GSA18;2019;100;ALPHGLA;1;0.005
MEDITS-GSA18;2019;100;ANTOMEG;1;0.02
MEDITS-GSA18;2019;100;ARNOLAT;5;0.03
MEDITS-GSA18;2019;100;BLENOCE;1;0.005
MEDITS-GSA18;2019;100;BOOPBOO;3;0.05
MEDITS-GSA18;2019;100;CALMRIS;1;0.005
MEDITS-GSA18;2019;100;CEPOMAC;4;0.05
MEDITS-GSA18;2019;100;CITHMAC;1;0.01
MEDITS-GSA18;2019;100;DORILAN;8;0.15
MEDITS-GSA18;2019;100;ENGRENC;2752;23.2
MEDITS-GSA18;2019;100;EUTRGUR;1;0.005
