Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;2016;83;MACOSCO;46;0.13
MEDITS-GSA18;2016;83;MCPITUB;5;0.02
MEDITS-GSA18;2016;83;MERLMER;121;2.695
MEDITS-GSA18;2016;83;MULLBAR;5;0.26
MEDITS-GSA18;2016;83;MULLSUR;1;0.105
MEDITS-GSA18;2016;83;MUNIINT;1;0.002
MEDITS-GSA18;2016;83;PAPELON;246;1.08
MEDITS-GSA18;2016;83;PHYIBLE;2;0.05
MEDITS-GSA18;2016;83;SCAEUNI;2;0.12
MEDITS-GSA18;2016;83;SEPEOWE;1;0.003
MEDITS-GSA18;2016;83;SEPIORB;1;0.01
MEDITS-GSA18;2016;83;SERAHEP;3;0.01
MEDITS-GSA18;2016;83;SYMPNIG;1;0.005
MEDITS-GSA18;2016;83;TODIEBL;19;0.82
MEDITS-GSA18;2016;83;TRACPIC;1;0.01
MEDITS-GSA18;2016;83;TRACTRA;31;0.33
MEDITS-GSA18;2016;83;TRISCAP;25;0.23
MEDITS-GSA18;2016;83;ZEUSFAB;1;0.73
MEDITS-GSA18;2016;84;ALLOMED;10;0.01
MEDITS-GSA18;2016;84;ASPICUC;18;0.38
MEDITS-GSA18;2016;84;CAPOAPE;5;0.015
MEDITS-GSA18;2016;84;CEPOMAC;1;0.015
MEDITS-GSA18;2016;84;ELEDCIR;3;0.77
MEDITS-GSA18;2016;84;GNATMYS;1;0.01
MEDITS-GSA18;2016;84;HELIDAC;3;0.06
MEDITS-GSA18;2016;84;ILLECOI;87;0.905
MEDITS-GSA18;2016;84;LEPTCAV;18;0.2
MEDITS-GSA18;2016;84;LOPHBUD;2;0.26
MEDITS-GSA18;2016;84;MACOSCO;23;0.07
MEDITS-GSA18;2016;84;MCPIDEP;7;0.07
MEDITS-GSA18;2016;84;MERLMER;17;0.35
MEDITS-GSA18;2016;84;MULLBAR;7;0.246
MEDITS-GSA18;2016;84;PAPELON;99;0.52
MEDITS-GSA18;2016;84;PARTMAC;1;0.015
MEDITS-GSA18;2016;84;PHYIBLE;2;0.04
MEDITS-GSA18;2016;84;SCAEUNI;2;0.12
MEDITS-GSA18;2016;84;SERAHEP;4;0.035
MEDITS-GSA18;2016;84;TODIEBL;4;0.31
MEDITS-GSA18;2016;84;TRACTRA;2;0.15
MEDITS-GSA18;2016;84;TRISCAP;10;0.11
MEDITS-GSA18;2016;85;ABRAVER;5;0.025
MEDITS-GSA18;2016;85;ARGRHEM;1;0.001
MEDITS-GSA18;2016;85;ARISFOL;90;0.95
MEDITS-GSA18;2016;85;CERAMAD;3;0.005
MEDITS-GSA18;2016;85;CHIMMON;2;0.013
MEDITS-GSA18;2016;85;CHLOGRA;67;0.08
MEDITS-GSA18;2016;85;CLORAGA;18;0.1
MEDITS-GSA18;2016;85;COELCOE;189;4.56
MEDITS-GSA18;2016;85;EPIGDEN;1;0.002
MEDITS-GSA18;2016;85;ETMOSPI;6;0.22
MEDITS-GSA18;2016;85;GADAMAR;1;0.005
MEDITS-GSA18;2016;85;GALUMEL;6;0.535
MEDITS-GSA18;2016;85;GERYLON;1;0.095
MEDITS-GSA18;2016;85;HOPLMED;3;0.015
MEDITS-GSA18;2016;85;HYMEITA;132;0.3
MEDITS-GSA18;2016;85;ILLECOI;2;0.115
MEDITS-GSA18;2016;85;LEPICAU;2;0.04
MEDITS-GSA18;2016;85;LEPMBOS;3;0.28
MEDITS-GSA18;2016;85;LOBIDOF;3;0.003
MEDITS-GSA18;2016;85;LOPHBUD;2;1.12
MEDITS-GSA18;2016;85;MERLMER;5;1.22
MEDITS-GSA18;2016;85;MICICOC;12;0.01
MEDITS-GSA18;2016;85;MICMPOU;2;0.36
MEDITS-GSA18;2016;85;MYCOPUN;3;0.01
MEDITS-GSA18;2016;85;NEMISCO;2;0.025
MEDITS-GSA18;2016;85;NEORCAR;1;0.045
MEDITS-GSA18;2016;85;NEPRNOR;46;1.45
MEDITS-GSA18;2016;85;NEZUSCL;19;0.035
MEDITS-GSA18;2016;85;PAPELON;83;1.115
MEDITS-GSA18;2016;85;PASISIV;910;0.36
MEDITS-GSA18;2016;85;PHYIBLE;47;0.96
MEDITS-GSA18;2016;85;PLESEDW;8;0.005
MEDITS-GSA18;2016;85;PLESHET;1;0.003
MEDITS-GSA18;2016;85;PLESMAR;84;0.06
MEDITS-GSA18;2016;85;POLCTYP;87;0.3
MEDITS-GSA18;2016;85;PONPSPI;3;0.003
MEDITS-GSA18;2016;85;PONTLAC;1;0.002
MEDITS-GSA18;2016;85;PROCMED;1;0.002
MEDITS-GSA18;2016;85;RONDMIN;3;0.005
MEDITS-GSA18;2016;85;SEPEOWE;1;0.01
MEDITS-GSA18;2016;85;SOLOMEM;9;0.03
MEDITS-GSA18;2016;85;SYMBVER;2;0.005
MEDITS-GSA18;2016;85;SYMPNIG;1;0.005
MEDITS-GSA18;2016;85;TODASAG;2;0.78
MEDITS-GSA18;2016;85;TODIEBL;9;0.87
MEDITS-GSA18;2016;85;TRIGLYR;1;0.22
MEDITS-GSA18;2016;86;ARGRHEM;1;0.001
MEDITS-GSA18;2016;86;ARISFOL;57;1.2
MEDITS-GSA18;2016;86;ARITANT;59;1.15
MEDITS-GSA18;2016;86;CHIMMON;8;4
MEDITS-GSA18;2016;86;COELCOE;85;3.2
MEDITS-GSA18;2016;86;ETMOSPI;48;1.545
MEDITS-GSA18;2016;86;GALUMEL;16;2
MEDITS-GSA18;2016;86;HOPLMED;146;7.5
MEDITS-GSA18;2016;86;HYGOHIG;2;0.004
MEDITS-GSA18;2016;86;HYMEITA;62;0.16
MEDITS-GSA18;2016;86;LAMACRO;7;0.03
MEDITS-GSA18;2016;86;LEPICAU;2;0.055
MEDITS-GSA18;2016;86;LOBIDOF;1;0.002
MEDITS-GSA18;2016;86;LOPHBUD;2;1.32
MEDITS-GSA18;2016;86;MERLMER;1;0.3
MEDITS-GSA18;2016;86;NEPRNOR;1;0.004
MEDITS-GSA18;2016;86;NETTMEL;1;0.07
MEDITS-GSA18;2016;86;NEZUSCL;87;0.54
MEDITS-GSA18;2016;86;NOTABON;4;0.025
MEDITS-GSA18;2016;86;PAGEBOG;1;0.17
MEDITS-GSA18;2016;86;PAGUEXC;1;0.005
MEDITS-GSA18;2016;86;PASISIV;112;0.11
MEDITS-GSA18;2016;86;PHYIBLE;7;0.51
MEDITS-GSA18;2016;86;PLESACA;1;0.003
MEDITS-GSA18;2016;86;PLESMAR;78;0.38
MEDITS-GSA18;2016;86;POLCTYP;87;0.22
MEDITS-GSA18;2016;86;RAJACIR;2;4.945
MEDITS-GSA18;2016;86;SEREDAE;6;0.005
MEDITS-GSA18;2016;86;TODASAG;1;0.47
MEDITS-GSA18;2016;86;TRARTRA;1;0.12
MEDITS-GSA18;2016;88;ALLOMED;212;0.28
MEDITS-GSA18;2016;88;ALLOSUB;3;0.02
MEDITS-GSA18;2016;88;ARNOLAT;14;0.09
MEDITS-GSA18;2016;88;BOOPBOO;1;0.04
MEDITS-GSA18;2016;88;CEPOMAC;3;0.03
MEDITS-GSA18;2016;88;CONGCON;1;0.02
MEDITS-GSA18;2016;88;DARDARR;1;0.03
MEDITS-GSA18;2016;88;DENTMAC;1;0.02
MEDITS-GSA18;2016;88;GADAMAR;1;0.04
MEDITS-GSA18;2016;88;GOBIFRI;1;0.002
MEDITS-GSA18;2016;88;ILLECOI;361;3.4
MEDITS-GSA18;2016;88;LEPTCAV;5;0.045
MEDITS-GSA18;2016;88;MACOSCO;3;0.015
MEDITS-GSA18;2016;88;MACRLOG;1;0.005
MEDITS-GSA18;2016;88;MCPIDEP;16;0.18
MEDITS-GSA18;2016;88;MERLMER;34;0.885
MEDITS-GSA18;2016;88;MULLBAR;31;1.26
MEDITS-GSA18;2016;88;MULLSUR;1;0.1
MEDITS-GSA18;2016;88;PAGEERY;1;0.07
MEDITS-GSA18;2016;88;PAPELON;173;0.95
MEDITS-GSA18;2016;88;PONTLAC;2;0.005
MEDITS-GSA18;2016;88;RONDMIN;1;0.002
MEDITS-GSA18;2016;88;SARDPIL;33;0.66
MEDITS-GSA18;2016;88;SCAEUNI;1;0.01
MEDITS-GSA18;2016;88;SCOMPNE;1;0.12
MEDITS-GSA18;2016;88;SEPEOWE;2;0.02
MEDITS-GSA18;2016;88;SERAHEP;2;0.01
MEDITS-GSA18;2016;88;SPICSMA;8;0.1
MEDITS-GSA18;2016;88;SYMPLIG;3;0.035
MEDITS-GSA18;2016;88;SYMPNIG;2;0.015
MEDITS-GSA18;2016;88;TODIEBL;3;0.18
MEDITS-GSA18;2016;88;TRACTRA;197;2.5
MEDITS-GSA18;2016;88;TRAHDRA;2;0.11
MEDITS-GSA18;2016;88;TRISCAP;46;0.36
MEDITS-GSA18;2016;93;ALLOMED;280;0.37
MEDITS-GSA18;2016;93;ALLOSUB;19;0.06
MEDITS-GSA18;2016;93;ASPICUC;82;4
MEDITS-GSA18;2016;93;CAPOAPE;1;0.005
MEDITS-GSA18;2016;93;ELEDCIR;2;0.35
MEDITS-GSA18;2016;93;ENGRENC;19;0.26
MEDITS-GSA18;2016;93;ILLECOI;264;2.264
MEDITS-GSA18;2016;93;LEPTCAV;12;0.22
MEDITS-GSA18;2016;93;LOPHBUD;2;1.41
MEDITS-GSA18;2016;93;MACOSCO;23;0.1
MEDITS-GSA18;2016;93;MERLMER;136;3.85
MEDITS-GSA18;2016;93;MULLSUR;1;0.083
MEDITS-GSA18;2016;93;NEPRNOR;1;0.051
MEDITS-GSA18;2016;93;OCTOVUL;2;1.1
MEDITS-GSA18;2016;93;PAPELON;231;1.55
MEDITS-GSA18;2016;93;SARDPIL;7;0.08
MEDITS-GSA18;2016;93;SCAEUNI;3;0.04
MEDITS-GSA18;2016;93;SCYOCAN;1;0.176
MEDITS-GSA18;2016;93;SERACAB;2;0.14
MEDITS-GSA18;2016;93;SERAHEP;9;0.03
MEDITS-GSA18;2016;93;SPICSMA;4;0.06
MEDITS-GSA18;2016;93;SQUAACA;1;1.399
MEDITS-GSA18;2016;93;TODIEBL;5;0.23
MEDITS-GSA18;2016;93;TRACPIC;1;0.005
MEDITS-GSA18;2016;93;TRACTRA;116;2.75
MEDITS-GSA18;2016;93;TRISCAP;9;0.06
MEDITS-GSA18;2016;95;ALLOMED;514;0.63
MEDITS-GSA18;2016;95;ALLOSUB;25;0.06
MEDITS-GSA18;2016;95;ARGESPY;1;0.01
MEDITS-GSA18;2016;95;ARNOLAT;2;0.005
MEDITS-GSA18;2016;95;ASPICUC;21;0.39
MEDITS-GSA18;2016;95;CALMMAC;1;0.01
MEDITS-GSA18;2016;95;CAPOAPE;2;0.005
MEDITS-GSA18;2016;95;ELEDCIR;7;0.76
MEDITS-GSA18;2016;95;ENGRENC;1;0.02
MEDITS-GSA18;2016;95;GLOSLEI;10;0.02
MEDITS-GSA18;2016;95;GOBIFRI;1;0.002
MEDITS-GSA18;2016;95;ILLECOI;282;2.48
MEDITS-GSA18;2016;95;LEPMBOS;1;0.09
MEDITS-GSA18;2016;95;LEPTCAV;11;0.16
MEDITS-GSA18;2016;95;MACOSCO;71;0.14
MEDITS-GSA18;2016;95;MCPIDEP;1;0.01
MEDITS-GSA18;2016;95;MERLMER;69;1.23
MEDITS-GSA18;2016;95;MICMPOU;1;0.02
MEDITS-GSA18;2016;95;MULLBAR;5;0.3
MEDITS-GSA18;2016;95;MULLSUR;1;0.06
MEDITS-GSA18;2016;95;MUNIINT;22;0.02
MEDITS-GSA18;2016;95;PAPELON;271;1.305
MEDITS-GSA18;2016;95;RONDMIN;2;0.005
MEDITS-GSA18;2016;95;SEPIELE;1;0.01
MEDITS-GSA18;2016;95;SERAHEP;4;0.03
MEDITS-GSA18;2016;95;SPICSMA;2;0.025
MEDITS-GSA18;2016;95;TODIEBL;2;0.12
MEDITS-GSA18;2016;95;TRACTRA;19;0.27
MEDITS-GSA18;2016;95;TRISCAP;19;0.15
MEDITS-GSA18;2016;97;ALLOMED;186;0.85
MEDITS-GSA18;2016;97;ALLOSUB;39;0.18
MEDITS-GSA18;2016;97;ARNOLAT;5;0.03
MEDITS-GSA18;2016;97;CAPOAPE;1;0.005
MEDITS-GSA18;2016;97;CEPOMAC;1;0.015
MEDITS-GSA18;2016;97;CHLOGRA;3;0.005
MEDITS-GSA18;2016;97;ELEDCIR;3;0.05
MEDITS-GSA18;2016;97;ENGRENC;43;0.57
MEDITS-GSA18;2016;97;ILLECOI;324;4.33
MEDITS-GSA18;2016;97;LEPTCAV;3;0.06
MEDITS-GSA18;2016;97;LOPHBUD;4;1.67
MEDITS-GSA18;2016;97;MACOSCO;5;0.025
MEDITS-GSA18;2016;97;MERLMER;25;1.005
MEDITS-GSA18;2016;97;MULLBAR;2;0.126
MEDITS-GSA18;2016;97;MULLSUR;1;0.05
MEDITS-GSA18;2016;97;MUNIINT;2;0.01
MEDITS-GSA18;2016;97;OCTOVUL;2;0.3
MEDITS-GSA18;2016;97;PAPELON;166;0.981
MEDITS-GSA18;2016;97;PLESACA;15;0.06
MEDITS-GSA18;2016;97;SARDPIL;2;0.05
MEDITS-GSA18;2016;97;SCOMSCO;1;0.36
MEDITS-GSA18;2016;97;SEPEOWE;1;0.025
MEDITS-GSA18;2016;97;SERAHEP;2;0.04
MEDITS-GSA18;2016;97;SYMPNIG;2;0.015
MEDITS-GSA18;2016;97;TRACTRA;18;0.43
MEDITS-GSA18;2016;97;TRIPLAS;1;0.09
MEDITS-GSA18;2016;97;TRISCAP;38;0.46
MEDITS-GSA18;2016;98;ABRAVER;1;0.01
MEDITS-GSA18;2016;98;ANCINIC;3;0.05
MEDITS-GSA18;2016;98;ARGRHEM;1;0.001
MEDITS-GSA18;2016;98;ARISFOL;5;0.16
MEDITS-GSA18;2016;98;ARITANT;107;1.635
MEDITS-GSA18;2016;98;CERAMAD;5;0.005
MEDITS-GSA18;2016;98;CHAUSLO;1;0.003
MEDITS-GSA18;2016;98;CHIRVER;2;0.045
MEDITS-GSA18;2016;98;CHLOGRA;1;0.001
MEDITS-GSA18;2016;98;CLORAGA;2;0.01
MEDITS-GSA18;2016;98;EPIGDEN;2;0.003
MEDITS-GSA18;2016;98;ETMOSPI;4;0.26
MEDITS-GSA18;2016;98;GADAMAR;1;0.002
MEDITS-GSA18;2016;98;GALUMEL;39;0.715
MEDITS-GSA18;2016;98;GERYLON;1;0.06
MEDITS-GSA18;2016;98;HETEDIS;2;0.005
MEDITS-GSA18;2016;98;HISTREV;1;0.04
MEDITS-GSA18;2016;98;HOPLMED;4;0.15
MEDITS-GSA18;2016;98;HYGOHIG;8;0.01
MEDITS-GSA18;2016;98;HYMEITA;24;0.06
MEDITS-GSA18;2016;98;LAMACRO;42;0.14
MEDITS-GSA18;2016;98;MICICOC;4;0.005
MEDITS-GSA18;2016;98;MICMPOU;1;0.21
MEDITS-GSA18;2016;98;MORAMOR;4;0.05
MEDITS-GSA18;2016;98;MYCOPUN;34;0.06
MEDITS-GSA18;2016;98;NEMISCO;22;0.55
MEDITS-GSA18;2016;98;NEZUSCL;104;0.36
MEDITS-GSA18;2016;98;NOTABON;2;0.01
MEDITS-GSA18;2016;98;NOTORIS;3;0.02
MEDITS-GSA18;2016;98;PASISIV;116;0.11
MEDITS-GSA18;2016;98;PHYIBLE;28;0.62
MEDITS-GSA18;2016;98;PLESEDW;1;0.002
MEDITS-GSA18;2016;98;POLCTYP;54;0.1
MEDITS-GSA18;2016;98;SEREDAE;8;0.005
MEDITS-GSA18;2016;98;STOMBOA;1;0.005
MEDITS-GSA18;2016;100;ALLOMED;1;0.003
MEDITS-GSA18;2016;100;ALLOSUB;15;0.1
MEDITS-GSA18;2016;100;ARNOLAT;1;0.005
MEDITS-GSA18;2016;100;BOOPBOO;3;0.12
MEDITS-GSA18;2016;100;DIPLANN;26;0.63
MEDITS-GSA18;2016;100;DORILAN;4;0.11
MEDITS-GSA18;2016;100;ENGRENC;1212;3.65
MEDITS-GSA18;2016;100;ILLECOI;1;0.03
MEDITS-GSA18;2016;100;LOLIVUL;124;1.67
MEDITS-GSA18;2016;100;MULLBAR;1234;5.01
MEDITS-GSA18;2016;100;MULLSUR;6;0.095
MEDITS-GSA18;2016;100;OCTOVUL;11;3.1
MEDITS-GSA18;2016;100;PAGEACA;11;0.19
MEDITS-GSA18;2016;100;PAGEERY;6;0.1
MEDITS-GSA18;2016;100;SARDPIL;37;0.35
MEDITS-GSA18;2016;100;SCOMPNE;2;0.03
MEDITS-GSA18;2016;100;SERAHEP;24;0.16
MEDITS-GSA18;2016;100;SPARPAG;14;0.3
MEDITS-GSA18;2016;100;SPICFLE;4;0.02
MEDITS-GSA18;2016;100;TRACMED;6;0.61
MEDITS-GSA18;2016;101;ALLOMED;37;0.1
MEDITS-GSA18;2016;101;ALLOSUB;19;0.1
MEDITS-GSA18;2016;101;ARNOLAT;16;0.15
MEDITS-GSA18;2016;101;ARNOTHO;1;0.015
MEDITS-GSA18;2016;101;CEPOMAC;3;0.03
MEDITS-GSA18;2016;101;CITHMAC;6;0.15
MEDITS-GSA18;2016;101;CONGCON;1;0.05
MEDITS-GSA18;2016;101;DORILAN;2;0.05
MEDITS-GSA18;2016;101;ENGRENC;107;0.27
MEDITS-GSA18;2016;101;GADAMAR;6;0.2
MEDITS-GSA18;2016;101;GOBIFRI;1;0.003
MEDITS-GSA18;2016;101;GOBIQUA;1;0.003
MEDITS-GSA18;2016;101;ILLECOI;20;0.3
MEDITS-GSA18;2016;101;LOLIVUL;301;2.73
MEDITS-GSA18;2016;101;MCPIDEP;14;0.22
MEDITS-GSA18;2016;101;MERLMER;28;1.37
MEDITS-GSA18;2016;101;MULLBAR;3;0.09
MEDITS-GSA18;2016;101;OPDIBAR;1;0.045
MEDITS-GSA18;2016;101;PAGEACA;1;0.04
MEDITS-GSA18;2016;101;PAGEBOG;1;0.01
MEDITS-GSA18;2016;101;PAPELON;320;1.55
MEDITS-GSA18;2016;101;PONTLAC;3;0.003
MEDITS-GSA18;2016;101;SARDPIL;193;3.65
MEDITS-GSA18;2016;101;SCOMPNE;2;0.01
MEDITS-GSA18;2016;101;SEPEOBS;2;0.01
MEDITS-GSA18;2016;101;SEPIELE;2;0.01
MEDITS-GSA18;2016;101;SERAHEP;9;0.15
MEDITS-GSA18;2016;101;SOLOMEM;1;0.003
MEDITS-GSA18;2016;101;SPICFLE;6;0.1
MEDITS-GSA18;2016;101;SPICSMA;2;0.05
