Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;2004;77;MERLMER;17;0.7
MEDITS-GSA18;2004;77;MICMPOU;68;1.8
MEDITS-GSA18;2004;77;MOLVDYP;1;0.011
MEDITS-GSA18;2004;77;NEPRNOR;3;0.15
MEDITS-GSA18;2004;77;PAPELON;232;2
MEDITS-GSA18;2004;77;PLESHET;380;1.2
MEDITS-GSA18;2004;77;SYMPNIG;1;0.004
MEDITS-GSA18;2004;77;TODASAG;1;0.15
MEDITS-GSA18;2004;78;ARGRHEM;1;0.001
MEDITS-GSA18;2004;78;CHIMMON;9;1.1
MEDITS-GSA18;2004;78;CLORAGA;2;0.04
MEDITS-GSA18;2004;78;ELEDCIR;1;0.4
MEDITS-GSA18;2004;78;GALUMEL;115;19
MEDITS-GSA18;2004;78;HELIDAC;12;2.2
MEDITS-GSA18;2004;78;HOPLMED;74;3.3
MEDITS-GSA18;2004;78;HYMEITA;25;0.06
MEDITS-GSA18;2004;78;LOPHBUD;3;0.8
MEDITS-GSA18;2004;78;MOLVDYP;2;0.3
MEDITS-GSA18;2004;78;NEORCAR;1;0.05
MEDITS-GSA18;2004;78;NEPRNOR;18;0.4
MEDITS-GSA18;2004;78;NEZUSCL;154;2.4
MEDITS-GSA18;2004;78;PAGEBOG;3;0.5
MEDITS-GSA18;2004;78;PHYIBLE;9;1.96
MEDITS-GSA18;2004;78;PLESMAR;34;0.1
MEDITS-GSA18;2004;78;SOLOMEM;31;0.05
MEDITS-GSA18;2004;78;TODASAG;1;0.1
MEDITS-GSA18;2004;79;ALLOMED;9;0.04
MEDITS-GSA18;2004;79;ARGESPY;3;0.09
MEDITS-GSA18;2004;79;ARNOLAT;3;0.015
MEDITS-GSA18;2004;79;ASPICUC;40;2.4
MEDITS-GSA18;2004;79;CALMMAC;3;0.015
MEDITS-GSA18;2004;79;ELEDCIR;3;1
MEDITS-GSA18;2004;79;ENGRENC;3;0.02
MEDITS-GSA18;2004;79;HELIDAC;6;0.4
MEDITS-GSA18;2004;79;ILLECOI;18;0.1
MEDITS-GSA18;2004;79;LOPHBUD;8;2
MEDITS-GSA18;2004;79;MACOSCO;8;0.07
MEDITS-GSA18;2004;79;MERLMER;27;2.2
MEDITS-GSA18;2004;79;MULLBAR;19;1.5
MEDITS-GSA18;2004;79;MULLSUR;2;0.1
MEDITS-GSA18;2004;79;OCTODEP;1;0.1
MEDITS-GSA18;2004;79;PAGEACA;2;0.1
MEDITS-GSA18;2004;79;PAPELON;40;0.35
MEDITS-GSA18;2004;79;PHYIBLE;1;0.4
MEDITS-GSA18;2004;79;SCORLOP;2;0.05
MEDITS-GSA18;2004;79;SCYOCAN;1;0.72
MEDITS-GSA18;2004;79;SERACAB;4;0.35
MEDITS-GSA18;2004;79;SERAHEP;4;0.05
MEDITS-GSA18;2004;79;SPICSMA;6;0.07
MEDITS-GSA18;2004;79;SYMPNIG;1;0.01
MEDITS-GSA18;2004;79;TODIEBL;1;0.1
MEDITS-GSA18;2004;79;TRAHDRA;1;0.05
MEDITS-GSA18;2004;80;ARNOLAT;4;0.027
MEDITS-GSA18;2004;80;BOOPBOO;17;0.303
MEDITS-GSA18;2004;80;CALMMAC;1;0.003
MEDITS-GSA18;2004;80;CONGCON;1;0.065
MEDITS-GSA18;2004;80;DIPLANN;1;0.04
MEDITS-GSA18;2004;80;ELEDMOS;1;0.28
MEDITS-GSA18;2004;80;ENGRENC;27;0.229
MEDITS-GSA18;2004;80;GOBIQUA;1;0.005
MEDITS-GSA18;2004;80;LEPTCAV;3;0.001
MEDITS-GSA18;2004;80;LOLIVUL;23;0.194
MEDITS-GSA18;2004;80;MCPIDEP;4;0.048
MEDITS-GSA18;2004;80;MERLMER;2;0.124
MEDITS-GSA18;2004;80;MULLSUR;17;0.917
MEDITS-GSA18;2004;80;OCTOVUL;1;0.128
MEDITS-GSA18;2004;80;PAGEERY;2;0.044
MEDITS-GSA18;2004;80;SARDPIL;5;0.092
MEDITS-GSA18;2004;80;SARIAUR;1;0.101
MEDITS-GSA18;2004;80;SERACAB;2;0.065
MEDITS-GSA18;2004;80;SERAHEP;5;0.04
MEDITS-GSA18;2004;80;SPICSMA;14;0.149
MEDITS-GSA18;2004;80;SQUIMAN;1;0.051
MEDITS-GSA18;2004;80;TRACMED;1;0.043
MEDITS-GSA18;2004;80;TRACTRA;200;0.783
MEDITS-GSA18;2004;81;ARNOLAT;14;0.09
MEDITS-GSA18;2004;81;ASPICUC;62;3.5
MEDITS-GSA18;2004;81;BOOPBOO;7;0.35
MEDITS-GSA18;2004;81;CALMMAC;130;0.016
MEDITS-GSA18;2004;81;CAPOAPE;5;0.05
MEDITS-GSA18;2004;81;ELEDCIR;2;0.391
MEDITS-GSA18;2004;81;ENGRENC;5;0.06
MEDITS-GSA18;2004;81;HELIDAC;3;0.03
MEDITS-GSA18;2004;81;ILLECOI;44;0.628
MEDITS-GSA18;2004;81;LEPMBOS;1;0.13
MEDITS-GSA18;2004;81;LEPTCAV;1;0.01
MEDITS-GSA18;2004;81;LOPHBUD;1;0.02
MEDITS-GSA18;2004;81;MACOSCO;77;0.5
MEDITS-GSA18;2004;81;MERLMER;44;0.85
MEDITS-GSA18;2004;81;MULLBAR;2;0.1
MEDITS-GSA18;2004;81;NEORCAR;1;0.046
MEDITS-GSA18;2004;81;OPDIBAR;1;0.02
MEDITS-GSA18;2004;81;PAPELON;28;0.2
MEDITS-GSA18;2004;81;SCORSCO;1;0.01
MEDITS-GSA18;2004;81;SERAHEP;2;0.01
MEDITS-GSA18;2004;81;SPICSMA;1;0.01
MEDITS-GSA18;2004;81;SYMPNIG;10;0.08
MEDITS-GSA18;2004;81;TODIEBL;6;0.34
MEDITS-GSA18;2004;81;TRACMED;1;0.5
MEDITS-GSA18;2004;81;TRACTRA;58;1
MEDITS-GSA18;2004;81;ZEUSFAB;1;0.08
MEDITS-GSA18;2004;83;ALLOSUB;4;0.008
MEDITS-GSA18;2004;83;ANTOMEG;1;0.046
MEDITS-GSA18;2004;83;ARNOLAT;2;0.005
MEDITS-GSA18;2004;83;BOOPBOO;1;0.017
MEDITS-GSA18;2004;83;ELEDCIR;1;0.15
MEDITS-GSA18;2004;83;EUTRGUR;3;0.018
MEDITS-GSA18;2004;83;ILLECOI;54;0.385
MEDITS-GSA18;2004;83;LEPTCAV;3;0.045
MEDITS-GSA18;2004;83;MACOSCO;8;0.064
MEDITS-GSA18;2004;83;MCPITUB;9;0.09
MEDITS-GSA18;2004;83;MERLMER;13;0.753
MEDITS-GSA18;2004;83;MICUVAR;1;0.02
MEDITS-GSA18;2004;83;MULLSUR;1;0.092
MEDITS-GSA18;2004;83;PAPELON;38;0.378
MEDITS-GSA18;2004;83;SCAEUNI;3;0.06
MEDITS-GSA18;2004;83;SCORSCO;2;0.02
MEDITS-GSA18;2004;83;SERACAB;1;0.01
MEDITS-GSA18;2004;83;SERAHEP;3;0.019
MEDITS-GSA18;2004;83;TRACTRA;88;0.7
MEDITS-GSA18;2004;83;TRISCAP;2;0.008
MEDITS-GSA18;2004;84;ANTOMEG;4;0.02
MEDITS-GSA18;2004;84;ARNOLAT;4;0.02
MEDITS-GSA18;2004;84;ASPICUC;12;0.5
MEDITS-GSA18;2004;84;CALMMAC;3;0.02
MEDITS-GSA18;2004;84;ENGRENC;10;0.12
MEDITS-GSA18;2004;84;EUTRGUR;5;0.03
MEDITS-GSA18;2004;84;ILLECOI;148;1
MEDITS-GSA18;2004;84;LEPTCAV;15;0.1
MEDITS-GSA18;2004;84;LOPHBUD;2;0.15
MEDITS-GSA18;2004;84;MCPIDEP;4;0.062
MEDITS-GSA18;2004;84;MCPITUB;2;0.007
MEDITS-GSA18;2004;84;MERLMER;18;1.6
MEDITS-GSA18;2004;84;MULLBAR;4;0.25
MEDITS-GSA18;2004;84;MULLSUR;1;0.05
MEDITS-GSA18;2004;84;PAPELON;70;0.5
MEDITS-GSA18;2004;84;SPICSMA;11;0.11
MEDITS-GSA18;2004;84;SYMPNIG;1;0.007
MEDITS-GSA18;2004;84;TRACTRA;44;0.5
MEDITS-GSA18;2004;85;ANTOMEG;1;0.015
MEDITS-GSA18;2004;85;CHIMMON;1;0.015
MEDITS-GSA18;2004;85;CLORAGA;6;0.07
MEDITS-GSA18;2004;85;COELCOE;3;0.1
MEDITS-GSA18;2004;85;ETMOSPI;2;0.1
MEDITS-GSA18;2004;85;GALUMEL;26;3
MEDITS-GSA18;2004;85;HISTREV;1;0.03
MEDITS-GSA18;2004;85;HOPLMED;40;1.7
MEDITS-GSA18;2004;85;HYMEITA;17;0.09
MEDITS-GSA18;2004;85;LOPHBUD;1;0.11
MEDITS-GSA18;2004;85;MICMPOU;1;0.2
MEDITS-GSA18;2004;85;MUNIINT;4;0.008
MEDITS-GSA18;2004;85;NEPRNOR;50;1.5
MEDITS-GSA18;2004;85;PAGEBOG;1;0.12
MEDITS-GSA18;2004;85;PHYIBLE;13;1.8
MEDITS-GSA18;2004;85;PLESMAR;30;0.12
MEDITS-GSA18;2004;85;POLCTYP;96;0.392
MEDITS-GSA18;2004;85;SCAEUNI;2;0.5
MEDITS-GSA18;2004;86;ARISFOL;48;1.5
MEDITS-GSA18;2004;86;BATYMAR;3;0.07
MEDITS-GSA18;2004;86;CHIMMON;2;2.1
MEDITS-GSA18;2004;86;COELCOE;74;4.5
MEDITS-GSA18;2004;86;CONGCON;2;0.2
MEDITS-GSA18;2004;86;ETMOSPI;14;0.5
MEDITS-GSA18;2004;86;GADAMAR;2;0.01
MEDITS-GSA18;2004;86;GALUMEL;38;5.6
MEDITS-GSA18;2004;86;HELIDAC;3;1
MEDITS-GSA18;2004;86;HOPLMED;76;5
MEDITS-GSA18;2004;86;LOPHBUD;1;0.6
MEDITS-GSA18;2004;86;MOLVDYP;1;0.4
MEDITS-GSA18;2004;86;NEZUSCL;2;0.03
MEDITS-GSA18;2004;86;PAGEBOG;3;0.6
MEDITS-GSA18;2004;86;PHYIBLE;14;3
MEDITS-GSA18;2004;86;PLESMAR;44;0.15
MEDITS-GSA18;2004;86;POLCTYP;3;0.007
MEDITS-GSA18;2004;86;STOMBOA;1;0.01
MEDITS-GSA18;2004;88;ALLOSUB;7;0.04
MEDITS-GSA18;2004;88;ANTOMEG;2;0.008
MEDITS-GSA18;2004;88;ARNOLAT;26;0.24
MEDITS-GSA18;2004;88;ASPICUC;2;0.07
MEDITS-GSA18;2004;88;BLENOCE;1;0.002
MEDITS-GSA18;2004;88;CALMMAC;14;0.047
MEDITS-GSA18;2004;88;CEPOMAC;1;0.036
MEDITS-GSA18;2004;88;DALOIMB;1;0.013
MEDITS-GSA18;2004;88;ELEDMOS;1;0.35
MEDITS-GSA18;2004;88;EUTRGUR;2;0.026
MEDITS-GSA18;2004;88;ILLECOI;5;0.07
MEDITS-GSA18;2004;88;LEPTCAV;6;0.072
MEDITS-GSA18;2004;88;LOPHBUD;3;3.8
MEDITS-GSA18;2004;88;MCPIDEP;16;0.184
MEDITS-GSA18;2004;88;MERLMER;25;1.1
MEDITS-GSA18;2004;88;MULLBAR;2;0.1
MEDITS-GSA18;2004;88;PAPELON;17;0.2
MEDITS-GSA18;2004;88;SERAHEP;13;0.107
MEDITS-GSA18;2004;88;SPICSMA;5;0.077
MEDITS-GSA18;2004;88;SYMPNIG;12;0.084
MEDITS-GSA18;2004;88;TODIEBL;1;0.05
MEDITS-GSA18;2004;88;TORPMAR;2;0.407
MEDITS-GSA18;2004;88;TRACTRA;42;0.229
MEDITS-GSA18;2004;88;TRISCAP;28;0.166
MEDITS-GSA18;2004;88;URANSCA;1;0.15
MEDITS-GSA18;2004;89;ARGESPY;3;0.035
MEDITS-GSA18;2004;89;ARNOLAT;3;0.009
MEDITS-GSA18;2004;89;ASPICUC;1;0.1
MEDITS-GSA18;2004;89;BOOPBOO;3;0.119
MEDITS-GSA18;2004;89;ENGRENC;14;0.25
MEDITS-GSA18;2004;89;HELIDAC;2;0.004
MEDITS-GSA18;2004;89;LEPTCAV;4;0.055
MEDITS-GSA18;2004;89;LOPHBUD;1;0.2
MEDITS-GSA18;2004;89;MACOSCO;12;0.014
MEDITS-GSA18;2004;89;MERLMER;48;1.554
MEDITS-GSA18;2004;89;MULLBAR;19;0.191
MEDITS-GSA18;2004;89;MULLSUR;1;0.137
MEDITS-GSA18;2004;89;PAGEACA;2;0.078
MEDITS-GSA18;2004;89;SERAHEP;3;0.024
MEDITS-GSA18;2004;89;SPICSMA;19;0.223
MEDITS-GSA18;2004;89;TRACPIC;16;0.238
MEDITS-GSA18;2004;89;TRACTRA;732;4.584
MEDITS-GSA18;2004;89;TRIPLAS;1;0.003
MEDITS-GSA18;2004;90;ALLOMED;3;0.002
MEDITS-GSA18;2004;90;ARGESPY;8;0.009
MEDITS-GSA18;2004;90;ARNOLAT;6;0.016
MEDITS-GSA18;2004;90;ASPICUC;14;0.27
MEDITS-GSA18;2004;90;BOOPBOO;1;0.019
MEDITS-GSA18;2004;90;CALMMAC;1;0.005
MEDITS-GSA18;2004;90;ENGRENC;4;0.11
MEDITS-GSA18;2004;90;GOBIFRI;1;0.001
MEDITS-GSA18;2004;90;HELIDAC;2;0.003
MEDITS-GSA18;2004;90;ILLECOI;320;1.912
MEDITS-GSA18;2004;90;LEPTCAV;10;0.148
MEDITS-GSA18;2004;90;LOPHBUD;2;0.25
MEDITS-GSA18;2004;90;MACOSCO;6;0.006
MEDITS-GSA18;2004;90;MERLMER;46;1.295
MEDITS-GSA18;2004;90;MULLBAR;3;0.193
MEDITS-GSA18;2004;90;OCTOSAL;3;0.034
MEDITS-GSA18;2004;90;PAPELON;110;0.75
MEDITS-GSA18;2004;90;PHYIBLE;1;0.012
MEDITS-GSA18;2004;90;SEPOSPP;1;0.002
MEDITS-GSA18;2004;90;SERAHEP;4;0.03
MEDITS-GSA18;2004;90;SPICSMA;3;0.041
MEDITS-GSA18;2004;90;SYMPNIG;2;0.01
MEDITS-GSA18;2004;90;TRACTRA;435;2.566
MEDITS-GSA18;2004;90;URANSCA;2;0.147
MEDITS-GSA18;2004;93;ASPICUC;20;0.967
MEDITS-GSA18;2004;93;EUTRGUR;3;0.018
MEDITS-GSA18;2004;93;HELIDAC;1;0.015
MEDITS-GSA18;2004;93;ILLECOI;182;1.95
MEDITS-GSA18;2004;93;LEPTCAV;7;0.092
MEDITS-GSA18;2004;93;LOPHBUD;2;0.577
MEDITS-GSA18;2004;93;MACOSCO;7;0.061
MEDITS-GSA18;2004;93;MERLMER;17;2.1
MEDITS-GSA18;2004;93;PAPELON;47;0.432
MEDITS-GSA18;2004;93;SCAEUNI;1;0.008
MEDITS-GSA18;2004;93;SERAHEP;2;0.012
MEDITS-GSA18;2004;93;SPICSMA;130;2.67
MEDITS-GSA18;2004;93;TRACPIC;586;3.93
MEDITS-GSA18;2004;93;TRACTRA;27800;284.16
MEDITS-GSA18;2004;93;TRIPLAS;1;0.045
MEDITS-GSA18;2004;94;ABRAVER;4;0.05
MEDITS-GSA18;2004;94;ANTOMEG;2;0.013
MEDITS-GSA18;2004;94;CAPOAPE;1;0.025
MEDITS-GSA18;2004;94;CHLOGRA;36;0.05
MEDITS-GSA18;2004;94;CLORAGA;61;0.244
MEDITS-GSA18;2004;94;COELCOE;4;0.13
MEDITS-GSA18;2004;94;ELEDCIR;1;0.013
MEDITS-GSA18;2004;94;ETMOSPI;2;0.04
MEDITS-GSA18;2004;94;GADIARG;7;0.018
MEDITS-GSA18;2004;94;GALUMEL;3;0.55
MEDITS-GSA18;2004;94;HELIDAC;1;0.048
MEDITS-GSA18;2004;94;HISTREV;2;0.03
MEDITS-GSA18;2004;94;HOPLMED;3;0.035
MEDITS-GSA18;2004;94;HYMEITA;14;0.037
MEDITS-GSA18;2004;94;LEPMBOS;2;0.145
MEDITS-GSA18;2004;94;LOPHBUD;6;0.05
MEDITS-GSA18;2004;94;MCPITUB;22;0.162
MEDITS-GSA18;2004;94;MICMPOU;2;0.28
MEDITS-GSA18;2004;94;MOLVDYP;3;0.103
MEDITS-GSA18;2004;94;MUNIRUG;8;0.023
MEDITS-GSA18;2004;94;NEPRNOR;19;0.4
MEDITS-GSA18;2004;94;PAPELON;58;0.5
MEDITS-GSA18;2004;94;PASISIV;25;0.02
MEDITS-GSA18;2004;94;PHYIBLE;30;0.85
MEDITS-GSA18;2004;94;PLESHET;36;0.07
MEDITS-GSA18;2004;94;POLCTYP;12;0.04
MEDITS-GSA18;2004;94;PONPSPI;2;0.002
MEDITS-GSA18;2004;94;ROSSMAC;1;0.12
MEDITS-GSA18;2004;94;SCAEUNI;2;0.2
MEDITS-GSA18;2004;94;SCYMLIC;1;0.04
MEDITS-GSA18;2004;94;SEPOSPP;10;0.005
MEDITS-GSA18;2004;94;SOLOMEM;25;0.05
MEDITS-GSA18;2004;94;SYMPNIG;14;0.071
MEDITS-GSA18;2004;94;XANTCOU;2;0.004
MEDITS-GSA18;2004;95;ANTOMEG;1;0.004
MEDITS-GSA18;2004;95;ASPICUC;6;0.223
MEDITS-GSA18;2004;95;BLENOCE;1;0.008
MEDITS-GSA18;2004;95;BOOPBOO;2;0.05
MEDITS-GSA18;2004;95;CALMMAC;2;0.003
MEDITS-GSA18;2004;95;CAPOAPE;1;0.001
MEDITS-GSA18;2004;95;CEPOMAC;2;0.024
MEDITS-GSA18;2004;95;ELEDCIR;2;0.865
MEDITS-GSA18;2004;95;ENGRENC;56;0.8
MEDITS-GSA18;2004;95;EUTRGUR;2;0.013
MEDITS-GSA18;2004;95;HELIDAC;1;0.017
MEDITS-GSA18;2004;95;ILLECOI;145;1.29
MEDITS-GSA18;2004;95;LEPTCAV;10;0.16
MEDITS-GSA18;2004;95;LOPHBUD;8;1.6
MEDITS-GSA18;2004;95;MACOSCO;3;0.005
MEDITS-GSA18;2004;95;MCPIDEP;16;0.092
MEDITS-GSA18;2004;95;MERLMER;36;1.913
MEDITS-GSA18;2004;95;MULLSUR;1;0.066
MEDITS-GSA18;2004;95;PAPELON;64;0.869
MEDITS-GSA18;2004;95;SERAHEP;8;0.042
MEDITS-GSA18;2004;95;SPICSMA;14;0.187
MEDITS-GSA18;2004;95;TRACTRA;3960;33
MEDITS-GSA18;2004;95;TRISCAP;2;0.008
MEDITS-GSA18;2004;96;ABRAVER;2;0.025
MEDITS-GSA18;2004;96;ANTOMEG;6;0.032
MEDITS-GSA18;2004;96;ARNORUP;6;0.027
MEDITS-GSA18;2004;96;CAPOAPE;2;0.04
MEDITS-GSA18;2004;96;CLORAGA;50;0.209
MEDITS-GSA18;2004;96;COELCOE;6;0.087
MEDITS-GSA18;2004;96;ECHIDEN;5;0.019
MEDITS-GSA18;2004;96;ETMOSPI;5;0.15
MEDITS-GSA18;2004;96;GADIARG;59;0.183
MEDITS-GSA18;2004;96;GALUMEL;18;3.3
MEDITS-GSA18;2004;96;HELIDAC;8;0.287
MEDITS-GSA18;2004;96;HOPLMED;2;0.007
MEDITS-GSA18;2004;96;HYMEITA;26;0.068
MEDITS-GSA18;2004;96;ILLECOI;1;0.15
MEDITS-GSA18;2004;96;LAMACRO;2;0.009
MEDITS-GSA18;2004;96;LEPMBOS;3;0.071
MEDITS-GSA18;2004;96;LEPTCAV;3;0.035
MEDITS-GSA18;2004;96;LOPHBUD;4;0.074
MEDITS-GSA18;2004;96;MCPITUB;5;0.035
MEDITS-GSA18;2004;96;MERLMER;6;3
MEDITS-GSA18;2004;96;MICMPOU;2;0.22
MEDITS-GSA18;2004;96;MOLVDYP;3;0.041
MEDITS-GSA18;2004;96;MUNIRUG;9;0.059
MEDITS-GSA18;2004;96;NEPRNOR;28;0.95
MEDITS-GSA18;2004;96;PAGEBOG;1;0.12
MEDITS-GSA18;2004;96;PAPELON;30;0.57
MEDITS-GSA18;2004;96;PASISIV;676;0.552
MEDITS-GSA18;2004;96;PHYIBLE;24;1.194
MEDITS-GSA18;2004;96;PLESHET;264;0.652
MEDITS-GSA18;2004;96;POLCTYP;3;0.02
MEDITS-GSA18;2004;96;SCAEUNI;1;0.2
MEDITS-GSA18;2004;96;SEPOSPP;1;0.003
MEDITS-GSA18;2004;96;SOLOMEM;68;0.2
MEDITS-GSA18;2004;96;SYMPNIG;11;0.062
MEDITS-GSA18;2004;96;TODASAG;1;0.35
MEDITS-GSA18;2004;97;ANTOMEG;2;0.009
MEDITS-GSA18;2004;97;ARNOLAT;14;0.042
MEDITS-GSA18;2004;97;BOOPBOO;16;0.453
MEDITS-GSA18;2004;97;CALMMAC;5;0.011
MEDITS-GSA18;2004;97;CEPOMAC;2;0.01
MEDITS-GSA18;2004;97;ENGRENC;5;0.061
MEDITS-GSA18;2004;97;EUTRGUR;1;0.004
MEDITS-GSA18;2004;97;ILLECOI;220;2.456
MEDITS-GSA18;2004;97;LEPTCAV;9;0.15
MEDITS-GSA18;2004;97;LOPHBUD;2;0.064
MEDITS-GSA18;2004;97;MACOSCO;6;0.01
MEDITS-GSA18;2004;97;MCPIDEP;7;0.115
MEDITS-GSA18;2004;97;MCPITUB;1;0.013
MEDITS-GSA18;2004;97;MERLMER;19;0.766
MEDITS-GSA18;2004;97;MULLSUR;3;0.182
MEDITS-GSA18;2004;97;PAPELON;10;0.073
MEDITS-GSA18;2004;97;SARDPIL;1;0.023
MEDITS-GSA18;2004;97;SERAHEP;4;0.029
MEDITS-GSA18;2004;97;SPICSMA;13;0.163
MEDITS-GSA18;2004;97;TRACMED;1;0.169
MEDITS-GSA18;2004;97;TRACTRA;4200;24
MEDITS-GSA18;2004;97;TRIPLAS;2;0.069
MEDITS-GSA18;2004;97;TRISCAP;10;0.04
MEDITS-GSA18;2004;98;ARISFOL;10;0.25
MEDITS-GSA18;2004;98;BATYMAR;10;0.102
MEDITS-GSA18;2004;98;CHIMMON;1;0.15
MEDITS-GSA18;2004;98;CLORAGA;3;0.02
MEDITS-GSA18;2004;98;COELCOE;11;0.5
MEDITS-GSA18;2004;98;EPIGDEN;1;0.04
MEDITS-GSA18;2004;98;ETMOSPI;19;0.6
MEDITS-GSA18;2004;98;GADAMAR;3;0.015
MEDITS-GSA18;2004;98;GALUMEL;16;4.1
MEDITS-GSA18;2004;98;HELIDAC;4;0.6
MEDITS-GSA18;2004;98;HISTREV;1;0.04
MEDITS-GSA18;2004;98;HOPLMED;51;4
MEDITS-GSA18;2004;98;HYMEITA;3;0.015
MEDITS-GSA18;2004;98;ILLECOI;3;2.48
MEDITS-GSA18;2004;98;LAMACRO;1;0.03
MEDITS-GSA18;2004;98;MCPITUB;2;0.022
MEDITS-GSA18;2004;98;MERLMER;1;0.8
MEDITS-GSA18;2004;98;MICMPOU;1;0.25
MEDITS-GSA18;2004;98;MORAMOR;1;0.005
MEDITS-GSA18;2004;98;NETTMEL;1;0.02
MEDITS-GSA18;2004;98;NEZUSCL;21;0.45
MEDITS-GSA18;2004;98;NOTABON;3;0.1
MEDITS-GSA18;2004;98;PAGEBOG;3;0.5
MEDITS-GSA18;2004;98;PHYIBLE;2;0.16
MEDITS-GSA18;2004;98;PLESMAR;37;0.25
MEDITS-GSA18;2004;98;POLCTYP;16;0.036
MEDITS-GSA18;2004;98;SCYMLIC;1;0.3
MEDITS-GSA18;2004;98;SOLOMEM;1;0.002
MEDITS-GSA18;2004;99;ALLOMED;2;0.003
MEDITS-GSA18;2004;99;ALLOSUB;8;0.022
MEDITS-GSA18;2004;99;ARNOLAT;25;0.059
MEDITS-GSA18;2004;99;BOOPBOO;20;0.563
MEDITS-GSA18;2004;99;CEPOMAC;2;0.019
MEDITS-GSA18;2004;99;DIPLANN;1;0.076
MEDITS-GSA18;2004;99;ENGRENC;25;0.18
