Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;2017;76;SPICFLE;2;0.025
MEDITS-GSA18;2017;76;SPICSMA;10;0.23
MEDITS-GSA18;2017;76;SQUIMAN;6;0.11
MEDITS-GSA18;2017;76;SYMPLIG;3;0.015
MEDITS-GSA18;2017;76;TRACMED;77;0.92
MEDITS-GSA18;2017;76;TRACTRA;1416;28.6
MEDITS-GSA18;2017;76;TRIPLAS;2;0.05
MEDITS-GSA18;2017;76;TRISCAP;11;0.2
MEDITS-GSA18;2017;76;URANSCA;3;0.46
MEDITS-GSA18;2017;76;ZEUSFAB;3;0.005
MEDITS-GSA18;2017;77;ABRAVER;2;0.02
MEDITS-GSA18;2017;77;ANTOMEG;6;0.07
MEDITS-GSA18;2017;77;ARGRHEM;1;0.002
MEDITS-GSA18;2017;77;ARISFOL;2;0.03
MEDITS-GSA18;2017;77;ARITANT;1;0.01
MEDITS-GSA18;2017;77;CERAMAD;12;0.015
MEDITS-GSA18;2017;77;CHLOGRA;13;0.03
MEDITS-GSA18;2017;77;CLORAGA;324;1.73
MEDITS-GSA18;2017;77;COELCOE;184;0.62
MEDITS-GSA18;2017;77;CONGCON;1;0.09
MEDITS-GSA18;2017;77;FUNCWOO;1;0.002
MEDITS-GSA18;2017;77;GADAMAR;4;0.012
MEDITS-GSA18;2017;77;GADIARG;2;0.01
MEDITS-GSA18;2017;77;GALUMEL;6;1.81
MEDITS-GSA18;2017;77;HELIDAC;20;0.43
MEDITS-GSA18;2017;77;HISTBON;1;0.62
MEDITS-GSA18;2017;77;HYGOBEN;4;0.007
MEDITS-GSA18;2017;77;ILLECOI;16;0.12
MEDITS-GSA18;2017;77;LEPMBOS;9;1.07
MEDITS-GSA18;2017;77;LOBIDOF;1;0.001
MEDITS-GSA18;2017;77;LOPHBUD;3;0.6
MEDITS-GSA18;2017;77;MCPITUB;46;0.24
MEDITS-GSA18;2017;77;MERLMER;125;6.15
MEDITS-GSA18;2017;77;MICICOC;1;0.001
MEDITS-GSA18;2017;77;MICMPOU;49;2.03
MEDITS-GSA18;2017;77;MOLVDYP;30;1
MEDITS-GSA18;2017;77;MUNIINT;54;0.17
MEDITS-GSA18;2017;77;MYCOPUN;3;0.005
MEDITS-GSA18;2017;77;NEPRNOR;17;0.27
MEDITS-GSA18;2017;77;NEZUSCL;2;0.02
MEDITS-GSA18;2017;77;PAPELON;715;4.05
MEDITS-GSA18;2017;77;PASISIV;14;0.015
MEDITS-GSA18;2017;77;PHYIBLE;16;1.27
MEDITS-GSA18;2017;77;PLESEDW;2;0.002
MEDITS-GSA18;2017;77;PLESHET;304;0.95
MEDITS-GSA18;2017;77;PLESMAR;2;0.002
MEDITS-GSA18;2017;77;POLCTYP;5;0.02
MEDITS-GSA18;2017;77;PONTLAC;3;0.005
MEDITS-GSA18;2017;77;PROCMED;19;0.025
MEDITS-GSA18;2017;77;ROSSMAC;1;0.12
MEDITS-GSA18;2017;77;SEPEOWE;5;0.04
MEDITS-GSA18;2017;77;SEREDAE;1;0.001
MEDITS-GSA18;2017;77;SOLOMEM;10;0.02
MEDITS-GSA18;2017;77;TODIEBL;4;0.05
MEDITS-GSA18;2017;78;ARISFOL;188;3.01
MEDITS-GSA18;2017;78;ARITANT;144;1.76
MEDITS-GSA18;2017;78;CLORAGA;2;0.005
MEDITS-GSA18;2017;78;COELCOE;13;0.22
MEDITS-GSA18;2017;78;CONGCON;3;0.13
MEDITS-GSA18;2017;78;DIAPRAF;1;0.002
MEDITS-GSA18;2017;78;ETMOSPI;36;1.2
MEDITS-GSA18;2017;78;GALUMEL;74;14.42
MEDITS-GSA18;2017;78;GERYLON;3;0.16
MEDITS-GSA18;2017;78;HELIDAC;2;0.04
MEDITS-GSA18;2017;78;HISTBON;1;0.15
MEDITS-GSA18;2017;78;HOPLMED;23;0.75
MEDITS-GSA18;2017;78;HYGOBEN;2;0.004
MEDITS-GSA18;2017;78;HYMEITA;109;0.36
MEDITS-GSA18;2017;78;ILLECOI;2;0.01
MEDITS-GSA18;2017;78;LAMACRO;7;0.07
MEDITS-GSA18;2017;78;LEPICAU;5;0.22
MEDITS-GSA18;2017;78;MEGANOR;31;0.005
MEDITS-GSA18;2017;78;MERLMER;4;2.04
MEDITS-GSA18;2017;78;MOLVDYP;1;0.04
MEDITS-GSA18;2017;78;MORAMOR;2;0.07
MEDITS-GSA18;2017;78;NEZUSCL;58;0.29
MEDITS-GSA18;2017;78;NOTABON;1;0.005
MEDITS-GSA18;2017;78;OCTOSAL;1;0.34
MEDITS-GSA18;2017;78;PAGUALA;1;0.005
MEDITS-GSA18;2017;78;PAPELON;8;0.045
MEDITS-GSA18;2017;78;PASISIV;65;0.04
MEDITS-GSA18;2017;78;PHYIBLE;16;2.35
MEDITS-GSA18;2017;78;PLESMAR;136;0.29
MEDITS-GSA18;2017;78;POLCTYP;16;0.02
MEDITS-GSA18;2017;78;SCYMLIC;1;0.46
MEDITS-GSA18;2017;78;SEREDAE;4;0.005
MEDITS-GSA18;2017;78;SOLOMEM;7;0.02
MEDITS-GSA18;2017;78;STOMBOA;3;0.02
MEDITS-GSA18;2017;78;TODASAG;4;2.33
MEDITS-GSA18;2017;78;TODIEBL;2;0.36
MEDITS-GSA18;2017;80;ALLOMED;11;0.045
MEDITS-GSA18;2017;80;ALLOSUB;10;0.05
MEDITS-GSA18;2017;80;ARNOLAT;3;0.005
MEDITS-GSA18;2017;80;BOOPBOO;49;1.26
MEDITS-GSA18;2017;80;CEPOMAC;2;0.025
MEDITS-GSA18;2017;80;DIPLANN;85;1.89
MEDITS-GSA18;2017;80;DORILAN;6;0.11
MEDITS-GSA18;2017;80;ENGRENC;5384;12.8
MEDITS-GSA18;2017;80;ILLECOI;1;0.025
MEDITS-GSA18;2017;80;LOLIVUL;61;1.19
MEDITS-GSA18;2017;80;MERLMER;37;1.075
MEDITS-GSA18;2017;80;MULLBAR;7743;81.3
MEDITS-GSA18;2017;80;MULLSUR;8;0.32
MEDITS-GSA18;2017;80;PAGEACA;5;0.24
MEDITS-GSA18;2017;80;PAGEERY;329;5.025
MEDITS-GSA18;2017;80;PAPELON;7;0.045
MEDITS-GSA18;2017;80;SARDPIL;198;1.45
MEDITS-GSA18;2017;80;SCOMSCO;2;0.065
MEDITS-GSA18;2017;80;SEPIOFF;6;0.54
MEDITS-GSA18;2017;80;SERAHEP;5;0.015
MEDITS-GSA18;2017;80;SERIDUM;4;0.35
MEDITS-GSA18;2017;80;SPARAUR;59;4.76
MEDITS-GSA18;2017;80;SPHYSPY;6;0.4
MEDITS-GSA18;2017;80;SPICFLE;104;0.35
MEDITS-GSA18;2017;80;SPICSMA;2;0.015
MEDITS-GSA18;2017;80;SQUIMAN;1;0.045
MEDITS-GSA18;2017;80;TRACMED;76;0.25
MEDITS-GSA18;2017;80;TRIGLUC;1;0.07
MEDITS-GSA18;2017;80;URANSCA;1;0.02
MEDITS-GSA18;2017;83;ALLOMED;6;0.01
MEDITS-GSA18;2017;83;ALLOSUB;2;0.005
MEDITS-GSA18;2017;83;ARNOLAT;1;0.005
MEDITS-GSA18;2017;83;ASPICUC;206;2.42
MEDITS-GSA18;2017;83;BLENOCE;1;0.01
MEDITS-GSA18;2017;83;CAPOAPE;25;0.07
MEDITS-GSA18;2017;83;ELEDCIR;2;0.04
MEDITS-GSA18;2017;83;ENGRENC;1;0.01
MEDITS-GSA18;2017;83;GLOSLEI;61;0.11
MEDITS-GSA18;2017;83;GOBIFRI;1;0.005
MEDITS-GSA18;2017;83;HELIDAC;29;0.17
MEDITS-GSA18;2017;83;ILLECOI;209;1.15
MEDITS-GSA18;2017;83;LEPTCAV;7;0.04
MEDITS-GSA18;2017;83;LEPTDIE;37;0.14
MEDITS-GSA18;2017;83;LOPHBUD;7;0.64
MEDITS-GSA18;2017;83;MACOSCO;170;0.49
MEDITS-GSA18;2017;83;MCPITUB;38;0.16
MEDITS-GSA18;2017;83;MERLMER;96;2.26
MEDITS-GSA18;2017;83;MULLBAR;111;1.22
MEDITS-GSA18;2017;83;OCTOVUL;1;0.8
MEDITS-GSA18;2017;83;PAPELON;257;0.77
MEDITS-GSA18;2017;83;PHYIBLE;4;0.07
MEDITS-GSA18;2017;83;PONTLAC;1;0.005
MEDITS-GSA18;2017;83;SCAEUNI;2;0.11
MEDITS-GSA18;2017;83;SCYOCAN;3;0.76
MEDITS-GSA18;2017;83;SERAHEP;25;0.07
MEDITS-GSA18;2017;83;SPICSMA;2;0.06
MEDITS-GSA18;2017;83;TODIEBL;2;0.04
MEDITS-GSA18;2017;83;TRACTRA;20;0.37
MEDITS-GSA18;2017;83;TRIGLYR;1;0.01
MEDITS-GSA18;2017;83;TRISCAP;2;0.08
MEDITS-GSA18;2017;84;ALLOMED;7;0.01
MEDITS-GSA18;2017;84;ARGESPY;1;0.005
MEDITS-GSA18;2017;84;ASPICUC;36;0.6
MEDITS-GSA18;2017;84;CALMMAC;1;0.005
MEDITS-GSA18;2017;84;CAPOAPE;18;0.11
MEDITS-GSA18;2017;84;ENGRENC;38;0.53
MEDITS-GSA18;2017;84;GLOSLEI;409;0.95
MEDITS-GSA18;2017;84;GOBIFRI;1;0.002
MEDITS-GSA18;2017;84;HELIDAC;5;0.02
MEDITS-GSA18;2017;84;ILLECOI;183;1.35
MEDITS-GSA18;2017;84;LEPTCAV;6;0.06
MEDITS-GSA18;2017;84;LEPTDIE;15;0.12
MEDITS-GSA18;2017;84;LOPHBUD;3;0.565
MEDITS-GSA18;2017;84;MACOSCO;138;0.4
MEDITS-GSA18;2017;84;MACRLOG;1;0.002
MEDITS-GSA18;2017;84;MCPITUB;36;0.25
MEDITS-GSA18;2017;84;MERLMER;94;2.62
MEDITS-GSA18;2017;84;MULLBAR;58;0.77
MEDITS-GSA18;2017;84;PAPELON;85;0.25
MEDITS-GSA18;2017;84;PHYIBLE;6;0.18
MEDITS-GSA18;2017;84;SARDPIL;29;0.72
MEDITS-GSA18;2017;84;SCAEUNI;1;0.07
MEDITS-GSA18;2017;84;SCYOCAN;1;0.28
MEDITS-GSA18;2017;84;SERAHEP;8;0.1
MEDITS-GSA18;2017;84;SPICSMA;1;0.02
MEDITS-GSA18;2017;84;TRACPIC;3;0.05
MEDITS-GSA18;2017;84;TRACTRA;544;10.76
MEDITS-GSA18;2017;84;TRISCAP;5;0.06
MEDITS-GSA18;2017;84;ZEUSFAB;4;4.99
MEDITS-GSA18;2017;85;ABRAVER;2;0.005
MEDITS-GSA18;2017;85;ANTOMEG;1;0.003
MEDITS-GSA18;2017;85;ARGRHEM;1;0.001
MEDITS-GSA18;2017;85;ARISFOL;2;0.035
MEDITS-GSA18;2017;85;CERAMAD;4;0.01
MEDITS-GSA18;2017;85;CHLOGRA;13;0.035
MEDITS-GSA18;2017;85;CLORAGA;35;0.16
MEDITS-GSA18;2017;85;COELCOE;132;0.46
MEDITS-GSA18;2017;85;CONGCON;1;0.75
MEDITS-GSA18;2017;85;ELECRIS;1;0.001
MEDITS-GSA18;2017;85;EPIGDEN;1;0.005
MEDITS-GSA18;2017;85;FUNCWOO;1;0.001
MEDITS-GSA18;2017;85;GADIARG;1;0.004
MEDITS-GSA18;2017;85;GALUMEL;246;7.56
MEDITS-GSA18;2017;85;GONERHO;1;0.005
MEDITS-GSA18;2017;85;HELIDAC;1;0.1
MEDITS-GSA18;2017;85;HISTBON;1;0.2
MEDITS-GSA18;2017;85;HOPLMED;13;0.14
MEDITS-GSA18;2017;85;HYMEITA;38;0.08
MEDITS-GSA18;2017;85;ILLECOI;62;0.47
MEDITS-GSA18;2017;85;LEPMBOS;1;0.08
MEDITS-GSA18;2017;85;MEGANOR;3;0.003
MEDITS-GSA18;2017;85;MERLMER;17;2.17
MEDITS-GSA18;2017;85;MICMPOU;21;1.17
MEDITS-GSA18;2017;85;MOLVDYP;13;0.41
MEDITS-GSA18;2017;85;MYCOPUN;9;0.01
MEDITS-GSA18;2017;85;NEPRNOR;44;0.87
MEDITS-GSA18;2017;85;NEZUSCL;5;0.015
MEDITS-GSA18;2017;85;PAPELON;135;1.44
MEDITS-GSA18;2017;85;PASISIV;26;0.02
MEDITS-GSA18;2017;85;PHYIBLE;22;0.33
MEDITS-GSA18;2017;85;PLESEDW;1;0.002
MEDITS-GSA18;2017;85;PLESHET;7;0.02
MEDITS-GSA18;2017;85;PLESMAR;46;0.07
MEDITS-GSA18;2017;85;POLCTYP;34;0.14
MEDITS-GSA18;2017;85;SEPEOWE;16;0.12
MEDITS-GSA18;2017;85;TODASAG;5;3.85
MEDITS-GSA18;2017;85;TODIEBL;5;0.31
MEDITS-GSA18;2017;85;TRIGLYR;2;0.02
MEDITS-GSA18;2017;86;ARISFOL;30;0.63
MEDITS-GSA18;2017;86;ARITANT;50;0.61
MEDITS-GSA18;2017;86;CHIMMON;1;0.82
MEDITS-GSA18;2017;86;COELCOE;52;2.45
MEDITS-GSA18;2017;86;ETMOSPI;4;0.395
MEDITS-GSA18;2017;86;GALUMEL;30;7.9
MEDITS-GSA18;2017;86;GERYLON;1;0.04
MEDITS-GSA18;2017;86;HELIDAC;2;0.09
MEDITS-GSA18;2017;86;HISTBON;1;0.23
MEDITS-GSA18;2017;86;HOPLMED;44;3.11
MEDITS-GSA18;2017;86;HYMEITA;11;0.04
MEDITS-GSA18;2017;86;ILLECOI;3;0.03
MEDITS-GSA18;2017;86;LAMACRO;15;0.2
MEDITS-GSA18;2017;86;LEPICAU;1;0.04
MEDITS-GSA18;2017;86;LOBIDOF;1;0.002
MEDITS-GSA18;2017;86;MEGANOR;1;0.001
MEDITS-GSA18;2017;86;MERLMER;8;3.8
MEDITS-GSA18;2017;86;MICMPOU;1;0.23
MEDITS-GSA18;2017;86;MYCOPUN;3;0.005
MEDITS-GSA18;2017;86;NEPRNOR;2;0.04
MEDITS-GSA18;2017;86;NETTMEL;2;0.02
MEDITS-GSA18;2017;86;NEZUSCL;11;0.03
MEDITS-GSA18;2017;86;NOTSELO;3;0.015
MEDITS-GSA18;2017;86;PASIMUL;1;0.01
MEDITS-GSA18;2017;86;PASISIV;11;0.01
MEDITS-GSA18;2017;86;PHYIBLE;10;1.37
MEDITS-GSA18;2017;86;PLESMAR;30;0.14
MEDITS-GSA18;2017;86;POLCTYP;4;0.07
MEDITS-GSA18;2017;86;RAJACIR;1;0.52
MEDITS-GSA18;2017;86;SEPEOWE;1;0.003
MEDITS-GSA18;2017;86;TODASAG;5;2.66
MEDITS-GSA18;2017;88;ALLOMED;94;0.15
MEDITS-GSA18;2017;88;ALLOSUB;11;0.05
MEDITS-GSA18;2017;88;ANTOMEG;2;0.01
MEDITS-GSA18;2017;88;ARGESPY;5;0.03
MEDITS-GSA18;2017;88;ARNOLAT;18;0.12
MEDITS-GSA18;2017;88;ASPICUC;3;0.16
MEDITS-GSA18;2017;88;BOOPBOO;1;0.035
MEDITS-GSA18;2017;88;CAPOAPE;1;0.005
MEDITS-GSA18;2017;88;CEPOMAC;43;0.72
MEDITS-GSA18;2017;88;CHLOGRA;5;0.01
MEDITS-GSA18;2017;88;ECHEMIR;1;0.09
MEDITS-GSA18;2017;88;EUTRGUR;1;0.02
MEDITS-GSA18;2017;88;GOBIFRI;4;0.01
MEDITS-GSA18;2017;88;ILLECOI;37;0.28
MEDITS-GSA18;2017;88;LEPTCAV;6;0.075
MEDITS-GSA18;2017;88;LOLIFOR;1;0.08
MEDITS-GSA18;2017;88;LOPHBUD;5;0.77
MEDITS-GSA18;2017;88;MACOSCO;6;0.02
MEDITS-GSA18;2017;88;MCPIDEP;51;0.55
MEDITS-GSA18;2017;88;MERLMER;57;1.445
MEDITS-GSA18;2017;88;MULLBAR;126;1.385
MEDITS-GSA18;2017;88;MUNIINT;3;0.01
MEDITS-GSA18;2017;88;OPDIBAR;1;0.07
MEDITS-GSA18;2017;88;OPHCRUF;1;0.02
MEDITS-GSA18;2017;88;PAPELON;570;4.13
MEDITS-GSA18;2017;88;PONTCAT;2;0.005
MEDITS-GSA18;2017;88;PONTLAC;1;0.002
MEDITS-GSA18;2017;88;PROCMED;2;0.002
MEDITS-GSA18;2017;88;SARDPIL;2;0.06
MEDITS-GSA18;2017;88;SCORELO;1;0.27
MEDITS-GSA18;2017;88;SEPEOWE;2;0.01
MEDITS-GSA18;2017;88;SEPIELE;2;0.05
MEDITS-GSA18;2017;88;SERACAB;1;0.04
MEDITS-GSA18;2017;88;SERAHEP;8;0.04
MEDITS-GSA18;2017;88;SOLOMEM;31;0.06
MEDITS-GSA18;2017;88;SPARPAG;1;0.025
MEDITS-GSA18;2017;88;SQUIMAN;20;0.26
MEDITS-GSA18;2017;88;SYMPLIG;15;0.1
MEDITS-GSA18;2017;88;TRACTRA;8;0.14
MEDITS-GSA18;2017;88;TRAHDRA;1;0.06
MEDITS-GSA18;2017;88;TRISCAP;2;0.03
MEDITS-GSA18;2017;88;URANSCA;2;0.24
MEDITS-GSA18;2017;88;ZEUSFAB;2;0.002
MEDITS-GSA18;2017;93;ACATPAL;1;0.01
MEDITS-GSA18;2017;93;ALLOMED;10;0.025
MEDITS-GSA18;2017;93;ARGESPY;1;0.01
MEDITS-GSA18;2017;93;ARNOLAT;2;0.003
MEDITS-GSA18;2017;93;ASPICUC;174;8
MEDITS-GSA18;2017;93;BLENOCE;3;0.04
MEDITS-GSA18;2017;93;CALMMAC;1;0.005
MEDITS-GSA18;2017;93;CAPOAPE;13;0.04
MEDITS-GSA18;2017;93;CEPOMAC;3;0.02
MEDITS-GSA18;2017;93;ELEDCIR;3;0.15
MEDITS-GSA18;2017;93;ENGRENC;6;0.09
MEDITS-GSA18;2017;93;GOBIFRI;2;0.003
MEDITS-GSA18;2017;93;ILLECOI;189;1.44
MEDITS-GSA18;2017;93;LEPMBOS;2;0.29
MEDITS-GSA18;2017;93;LEPTCAV;13;0.16
MEDITS-GSA18;2017;93;LOPHBUD;10;3.1
MEDITS-GSA18;2017;93;LOPHPIS;1;10.1
MEDITS-GSA18;2017;93;MACOSCO;162;0.52
MEDITS-GSA18;2017;93;MCPITUB;4;0.03
MEDITS-GSA18;2017;93;MERLMER;110;2.9
MEDITS-GSA18;2017;93;MULLBAR;34;0.43
MEDITS-GSA18;2017;93;MULLSUR;2;0.23
MEDITS-GSA18;2017;93;MUNIINT;7;0.02
MEDITS-GSA18;2017;93;PAPELON;299;1.29
MEDITS-GSA18;2017;93;PHYIBLE;1;0.09
MEDITS-GSA18;2017;93;SCOMSCO;1;0.21
MEDITS-GSA18;2017;93;SCORNOT;1;0.03
MEDITS-GSA18;2017;93;SCORSCO;9;1.89
MEDITS-GSA18;2017;93;SCYOCAN;4;1.22
MEDITS-GSA18;2017;93;SEPEOWE;1;0.01
MEDITS-GSA18;2017;93;SERACAB;12;0.55
MEDITS-GSA18;2017;93;SERAHEP;44;0.4
MEDITS-GSA18;2017;93;TODIEBL;3;0.24
MEDITS-GSA18;2017;93;TRACPIC;1;0.03
MEDITS-GSA18;2017;93;TRACTRA;2;0.03
MEDITS-GSA18;2017;93;TRISCAP;9;0.11
MEDITS-GSA18;2017;93;ZEUSFAB;1;0.54
MEDITS-GSA18;2017;95;ALLOMED;13;0.04
MEDITS-GSA18;2017;95;ARNOLAT;7;0.01
MEDITS-GSA18;2017;95;ASPICUC;96;1.84
MEDITS-GSA18;2017;95;BLENOCE;1;0.01
MEDITS-GSA18;2017;95;CALMMAC;2;0.01
MEDITS-GSA18;2017;95;CAPOAPE;59;0.22
MEDITS-GSA18;2017;95;CEPOMAC;4;0.04
MEDITS-GSA18;2017;95;ELEDCIR;2;0.12
MEDITS-GSA18;2017;95;ENGRENC;12;0.14
MEDITS-GSA18;2017;95;GNATMYS;1;0.015
MEDITS-GSA18;2017;95;GOBIFRI;1;0.002
MEDITS-GSA18;2017;95;HELIDAC;27;0.15
MEDITS-GSA18;2017;95;ILLECOI;162;1.54
MEDITS-GSA18;2017;95;LEPTCAV;2;0.015
MEDITS-GSA18;2017;95;LEPTDIE;35;0.18
MEDITS-GSA18;2017;95;LOPHBUD;8;0.745
MEDITS-GSA18;2017;95;MACOSCO;601;1.64
MEDITS-GSA18;2017;95;MCPIDEP;1;0.01
MEDITS-GSA18;2017;95;MCPITUB;11;0.08
MEDITS-GSA18;2017;95;MERLMER;63;1.66
MEDITS-GSA18;2017;95;MULLBAR;79;1.3
MEDITS-GSA18;2017;95;MUNIINT;8;0.02
MEDITS-GSA18;2017;95;PAGEACA;2;0.12
MEDITS-GSA18;2017;95;PAPELON;255;1.09
MEDITS-GSA18;2017;95;SCAEUNI;1;0.06
MEDITS-GSA18;2017;95;SERAHEP;25;0.23
MEDITS-GSA18;2017;95;TRACMED;1;0.14
MEDITS-GSA18;2017;95;TRACPIC;1;0.025
MEDITS-GSA18;2017;95;TRACTRA;61;1.04
MEDITS-GSA18;2017;95;TRISCAP;4;0.035
MEDITS-GSA18;2017;95;URANSCA;1;0.26
MEDITS-GSA18;2017;95;ZEUSFAB;1;0.165
MEDITS-GSA18;2017;97;ALLOMED;127;0.21
MEDITS-GSA18;2017;97;ALLOSUB;11;0.075
MEDITS-GSA18;2017;97;ARNOLAT;2;0.005
MEDITS-GSA18;2017;97;ASPICUC;5;0.075
MEDITS-GSA18;2017;97;BLENOCE;1;0.01
MEDITS-GSA18;2017;97;CALMMAC;1;0.005
MEDITS-GSA18;2017;97;CAPOAPE;1;0.005
MEDITS-GSA18;2017;97;CEPOMAC;2;0.04
MEDITS-GSA18;2017;97;ENGRENC;84;1.07
MEDITS-GSA18;2017;97;GOBIFRI;1;0.002
MEDITS-GSA18;2017;97;HELIDAC;6;0.04
MEDITS-GSA18;2017;97;ILLECOI;267;1.97
MEDITS-GSA18;2017;97;LEPTCAV;3;0.03
MEDITS-GSA18;2017;97;LOPHBUD;1;0.07
MEDITS-GSA18;2017;97;MACOSCO;10;0.05
MEDITS-GSA18;2017;97;MCPIDEP;12;0.17
MEDITS-GSA18;2017;97;MCPITUB;8;0.06
MEDITS-GSA18;2017;97;MERLMER;54;2.015
MEDITS-GSA18;2017;97;MULLBAR;16;0.14
MEDITS-GSA18;2017;97;PAPELON;278;1.63
MEDITS-GSA18;2017;97;PHYIBLE;1;0.025
MEDITS-GSA18;2017;97;PLESHET;18;0.02
MEDITS-GSA18;2017;97;PONTLAC;2;0.005
MEDITS-GSA18;2017;97;SARDPIL;20;0.35
MEDITS-GSA18;2017;97;SERAHEP;5;0.035
MEDITS-GSA18;2017;97;SOLOMEM;1;0.002
MEDITS-GSA18;2017;97;SPICSMA;2;0.035
MEDITS-GSA18;2017;97;SQUIMAN;1;0.01
MEDITS-GSA18;2017;97;TODIEBL;2;0.2
MEDITS-GSA18;2017;97;TRACTRA;1;0.002
MEDITS-GSA18;2017;97;TRIPLAS;1;0.02
MEDITS-GSA18;2017;97;TRISCAP;2;0.02
MEDITS-GSA18;2017;98;ANTOMEG;1;0.005
MEDITS-GSA18;2017;98;ARISFOL;48;0.715
MEDITS-GSA18;2017;98;CERAMAD;1;0.001
MEDITS-GSA18;2017;98;CHIMMON;1;0.007
MEDITS-GSA18;2017;98;CLORAGA;1;0.01
MEDITS-GSA18;2017;98;COELCOE;13;0.49
MEDITS-GSA18;2017;98;CONGCON;1;0.07
MEDITS-GSA18;2017;98;DARDARR;1;0.035
MEDITS-GSA18;2017;98;ETMOSPI;7;0.43
MEDITS-GSA18;2017;98;GALUMEL;7;1.29
MEDITS-GSA18;2017;98;GERYLON;2;0.05
MEDITS-GSA18;2017;98;HELIDAC;2;0.2
MEDITS-GSA18;2017;98;HISTBON;1;0.29
MEDITS-GSA18;2017;98;HYGOHIG;2;0.002
MEDITS-GSA18;2017;98;HYMEITA;32;0.11
MEDITS-GSA18;2017;98;LAMACRO;1;0.01
MEDITS-GSA18;2017;98;LESTSPD;1;0.01
MEDITS-GSA18;2017;98;LOBIDOF;2;0.002
MEDITS-GSA18;2017;98;MCPIDEP;23;1.3
MEDITS-GSA18;2017;98;MEGANOR;2;0.002
MEDITS-GSA18;2017;98;MERLMER;2;5.13
MEDITS-GSA18;2017;98;MORAMOR;1;0.03
MEDITS-GSA18;2017;98;NEZUSCL;110;0.31
MEDITS-GSA18;2017;98;NOTSELO;1;0.002
MEDITS-GSA18;2017;98;PASISIV;6;0.005
MEDITS-GSA18;2017;98;PHYIBLE;21;1.1
MEDITS-GSA18;2017;98;PLESMAR;53;0.22
MEDITS-GSA18;2017;98;POLCTYP;36;0.1
MEDITS-GSA18;2017;98;SOLOMEM;1;0.002
MEDITS-GSA18;2017;98;TODASAG;7;4.04
MEDITS-GSA18;2017;98;TODIEBL;1;0.18
MEDITS-GSA18;2017;100;ALLOMED;46;0.07
MEDITS-GSA18;2017;100;ALLOSUB;171;0.53
MEDITS-GSA18;2017;100;ARNOLAT;7;0.015
MEDITS-GSA18;2017;100;BOOPBOO;7;0.11
MEDITS-GSA18;2017;100;BOTHPOD;1;0.005
MEDITS-GSA18;2017;100;CEPOMAC;15;0.14
MEDITS-GSA18;2017;100;DENTMAC;1;0.04
MEDITS-GSA18;2017;100;ELEDCIR;1;0.03
MEDITS-GSA18;2017;100;ENGRENC;4636;10.548
MEDITS-GSA18;2017;100;GOBINIG;1;0.015
MEDITS-GSA18;2017;100;GOBISUE;3;0.005
MEDITS-GSA18;2017;100;ILLECOI;6;0.1
MEDITS-GSA18;2017;100;LOLIVUL;17;0.2
MEDITS-GSA18;2017;100;MERLMER;63;2
MEDITS-GSA18;2017;100;MULLBAR;1349;13.9
MEDITS-GSA18;2017;100;PAGEERY;17;0.11
MEDITS-GSA18;2017;100;PAPELON;462;2.22
MEDITS-GSA18;2017;100;SARDPIL;97;1
MEDITS-GSA18;2017;100;SCOMPNE;1;0.025
