Survey;Year;Haul;Species;Number;Weight
MEDITS-GSA18;2010;84;ABRAVER;1;0.015
MEDITS-GSA18;2010;84;ARGESPY;1;0.025
MEDITS-GSA18;2010;84;ARNOLAT;2;0.02
MEDITS-GSA18;2010;84;ASPICUC;8;0.315
MEDITS-GSA18;2010;84;BOOPBOO;28;1.95
MEDITS-GSA18;2010;84;CALMMAC;6;0.075
MEDITS-GSA18;2010;84;CAPOAPE;9;0.075
MEDITS-GSA18;2010;84;CEPOMAC;17;0.65
MEDITS-GSA18;2010;84;ECHEMIR;1;0.035
MEDITS-GSA18;2010;84;ELEDCIR;1;0.25
MEDITS-GSA18;2010;84;ENGRENC;2;0.075
MEDITS-GSA18;2010;84;HELIDAC;10;0.3
MEDITS-GSA18;2010;84;ILLECOI;9;0.5
MEDITS-GSA18;2010;84;LEPTDIE;1;0.025
MEDITS-GSA18;2010;84;LOPHBUD;1;0.015
MEDITS-GSA18;2010;84;LOPHPIS;1;0.015
MEDITS-GSA18;2010;84;MACOSCO;4;0.05
MEDITS-GSA18;2010;84;MCPITUB;3;0.1
MEDITS-GSA18;2010;84;MERLMER;29;4.08
MEDITS-GSA18;2010;84;MULLBAR;5;0.49
MEDITS-GSA18;2010;84;NEPRNOR;2;0.15
MEDITS-GSA18;2010;84;PAPELON;29;0.35
MEDITS-GSA18;2010;84;PHYIBLE;13;0.21
MEDITS-GSA18;2010;84;SARDPIL;18;0.6
MEDITS-GSA18;2010;84;SCAEUNI;3;0.15
MEDITS-GSA18;2010;84;SERACAB;2;0.2
MEDITS-GSA18;2010;84;SERAHEP;7;0.125
MEDITS-GSA18;2010;84;SPICFLE;2;0.1
MEDITS-GSA18;2010;84;TODIEBL;4;0.25
MEDITS-GSA18;2010;84;TRACTRA;11;1.15
MEDITS-GSA18;2010;84;TRISCAP;45;0.61
MEDITS-GSA18;2010;84;URANSCA;2;0.45
MEDITS-GSA18;2010;84;ZEUSFAB;1;0.75
MEDITS-GSA18;2010;85;ARITANT;164;3.9
MEDITS-GSA18;2010;85;BATYMAR;1;0.02
MEDITS-GSA18;2010;85;CHIMMON;1;0.1
MEDITS-GSA18;2010;85;CHLOGRA;27;0.29
MEDITS-GSA18;2010;85;COELCOE;1;0.015
MEDITS-GSA18;2010;85;ELEDCIR;1;0.175
MEDITS-GSA18;2010;85;EPIGTEL;2;0.04
MEDITS-GSA18;2010;85;ETMOSPI;4;0.03
MEDITS-GSA18;2010;85;HELIDAC;1;0.105
MEDITS-GSA18;2010;85;HYMEITA;32;0.2
MEDITS-GSA18;2010;85;ILLECOI;1;0.1
MEDITS-GSA18;2010;85;LEPICAU;1;0.025
MEDITS-GSA18;2010;85;LEPMBOS;1;0.135
MEDITS-GSA18;2010;85;LOPHBUD;1;0.23
MEDITS-GSA18;2010;85;MCPITUB;19;0.325
MEDITS-GSA18;2010;85;MERLMER;5;3
MEDITS-GSA18;2010;85;MICMPOU;4;0.485
MEDITS-GSA18;2010;85;NEPRNOR;156;3
MEDITS-GSA18;2010;85;NETTMEL;1;0.03
MEDITS-GSA18;2010;85;NOTABON;1;0.1
MEDITS-GSA18;2010;85;PAPELON;109;1.55
MEDITS-GSA18;2010;85;PASISIV;1920;2.4
MEDITS-GSA18;2010;85;PHYIBLE;150;1.5
MEDITS-GSA18;2010;85;PLESGIG;1;0.005
MEDITS-GSA18;2010;85;PLESHET;1;0.005
MEDITS-GSA18;2010;85;POLCTYP;49;0.3
MEDITS-GSA18;2010;85;PROCMED;6;0.035
MEDITS-GSA18;2010;85;SOLOMEM;23;0.185
MEDITS-GSA18;2010;85;SYMPNIG;3;0.035
MEDITS-GSA18;2010;85;TODIEBL;2;0.175
MEDITS-GSA18;2010;86;ARISFOL;3;0.15
MEDITS-GSA18;2010;86;ARITANT;143;3.35
MEDITS-GSA18;2010;86;BATYMAR;9;0.325
MEDITS-GSA18;2010;86;CERAMAD;1;0.003
MEDITS-GSA18;2010;86;CHIMMON;3;1.85
MEDITS-GSA18;2010;86;COELCOE;34;2.15
MEDITS-GSA18;2010;86;CONGCON;2;0.6
MEDITS-GSA18;2010;86;EPIGDEN;2;0.02
MEDITS-GSA18;2010;86;ETMOSPI;13;0.95
MEDITS-GSA18;2010;86;GALUMEL;29;2.25
MEDITS-GSA18;2010;86;GERYLON;1;0.06
MEDITS-GSA18;2010;86;HELIDAC;4;0.46
MEDITS-GSA18;2010;86;HISTREV;1;0.15
MEDITS-GSA18;2010;86;HOPLMED;45;3.9
MEDITS-GSA18;2010;86;HYGOHIG;1;0.003
MEDITS-GSA18;2010;86;HYMEITA;25;0.15
MEDITS-GSA18;2010;86;LAMACRO;3;0.2
MEDITS-GSA18;2010;86;LEPICAU;1;0.03
MEDITS-GSA18;2010;86;LOPHBUD;1;0.56
MEDITS-GSA18;2010;86;MICMPOU;1;0.18
MEDITS-GSA18;2010;86;NETTMEL;1;0.03
MEDITS-GSA18;2010;86;NEZUSCL;18;0.25
MEDITS-GSA18;2010;86;NOTABON;3;0.14
MEDITS-GSA18;2010;86;PASIMUL;3;0.055
MEDITS-GSA18;2010;86;PHYIBLE;23;4
MEDITS-GSA18;2010;86;PLESMAR;151;0.9
MEDITS-GSA18;2010;86;POLCTYP;22;0.1
MEDITS-GSA18;2010;86;RAJACIR;1;1.37
MEDITS-GSA18;2010;86;TODIEBL;2;0.45
MEDITS-GSA18;2010;88;ALLOSUB;3;0.025
MEDITS-GSA18;2010;88;ARNOLAT;4;0.03
MEDITS-GSA18;2010;88;ASPICUC;5;0.025
MEDITS-GSA18;2010;88;BLENOCE;1;0.02
MEDITS-GSA18;2010;88;CALMMAC;8;0.05
MEDITS-GSA18;2010;88;CEPOMAC;9;0.18
MEDITS-GSA18;2010;88;ELEDCIR;4;1.51
MEDITS-GSA18;2010;88;ENGRENC;40;0.5
MEDITS-GSA18;2010;88;EUTRGUR;2;0.016
MEDITS-GSA18;2010;88;ILLECOI;70;2.725
MEDITS-GSA18;2010;88;LEPTCAV;2;0.02
MEDITS-GSA18;2010;88;LOPHBUD;2;0.4
MEDITS-GSA18;2010;88;MCPIDEP;4;0.1
MEDITS-GSA18;2010;88;MERLMER;31;1.7
MEDITS-GSA18;2010;88;MULLBAR;1;0.075
MEDITS-GSA18;2010;88;OPHCRUF;4;0.06
MEDITS-GSA18;2010;88;PONPSPI;1;0.01
MEDITS-GSA18;2010;88;SARDPIL;106;2.7
MEDITS-GSA18;2010;88;SERAHEP;11;0.05
MEDITS-GSA18;2010;88;SPICSMA;1;0.01
MEDITS-GSA18;2010;88;TRACTRA;99;0.7
MEDITS-GSA18;2010;88;TRAHDRA;1;0.11
MEDITS-GSA18;2010;88;TRIGLYR;1;0.07
MEDITS-GSA18;2010;88;TRIPLAS;1;0.09
MEDITS-GSA18;2010;88;TRISCAP;43;0.18
MEDITS-GSA18;2010;93;ARNOLAT;1;0.02
MEDITS-GSA18;2010;93;ASPICUC;64;3.43
MEDITS-GSA18;2010;93;BLENOCE;1;0.03
MEDITS-GSA18;2010;93;CAPOAPE;3;0.05
MEDITS-GSA18;2010;93;CEPOMAC;3;0.21
MEDITS-GSA18;2010;93;ENGRENC;135;2
MEDITS-GSA18;2010;93;EUTRGUR;2;0.012
MEDITS-GSA18;2010;93;HELIDAC;8;0.222
MEDITS-GSA18;2010;93;ILLECOI;11;0.4
MEDITS-GSA18;2010;93;LEPICAU;2;0.11
MEDITS-GSA18;2010;93;LEPMBOS;1;0.1
MEDITS-GSA18;2010;93;LOPHBUD;3;0.95
MEDITS-GSA18;2010;93;MACOSCO;11;0.25
MEDITS-GSA18;2010;93;MERLMER;16;1.7
MEDITS-GSA18;2010;93;MICMPOU;7;0.085
MEDITS-GSA18;2010;93;MULLSUR;1;0.248
MEDITS-GSA18;2010;93;PAPELON;44;0.5
MEDITS-GSA18;2010;93;PHYIBLE;6;0.205
MEDITS-GSA18;2010;93;SARDPIL;21;0.65
MEDITS-GSA18;2010;93;SCORELO;1;0.3
MEDITS-GSA18;2010;93;SERAHEP;7;0.12
MEDITS-GSA18;2010;93;SPICFLE;1;0.06
MEDITS-GSA18;2010;93;SQUAACA;2;5.3
MEDITS-GSA18;2010;93;SYMPNIG;1;0.025
MEDITS-GSA18;2010;93;TRACTRA;18;1.13
MEDITS-GSA18;2010;93;TRISCAP;36;0.645
MEDITS-GSA18;2010;95;ARNOLAT;2;0.02
MEDITS-GSA18;2010;95;CALMMAC;1;0.008
MEDITS-GSA18;2010;95;ELEDCIR;4;1.3
MEDITS-GSA18;2010;95;ILLECOI;45;1.85
MEDITS-GSA18;2010;95;LEPTCAV;1;0.05
MEDITS-GSA18;2010;95;LOPHBUD;4;2.1
MEDITS-GSA18;2010;95;MCPIDEP;1;0.025
MEDITS-GSA18;2010;95;MCPITUB;1;0.025
MEDITS-GSA18;2010;95;MERLMER;13;1.15
MEDITS-GSA18;2010;95;MICMPOU;11;0.14
MEDITS-GSA18;2010;95;MULLBAR;5;0.385
MEDITS-GSA18;2010;95;MULLSUR;1;0.24
MEDITS-GSA18;2010;95;MUNIINT;18;0.18
MEDITS-GSA18;2010;95;OPHCRUF;1;0.05
MEDITS-GSA18;2010;95;PAPELON;58;0.8
MEDITS-GSA18;2010;95;PHYIBLE;1;0.011
MEDITS-GSA18;2010;95;SARDPIL;46;1.4
MEDITS-GSA18;2010;95;SERAHEP;2;0.025
MEDITS-GSA18;2010;95;TODIEBL;1;0.2
MEDITS-GSA18;2010;95;TRACTRA;3;0.08
MEDITS-GSA18;2010;95;TRISCAP;32;0.18
MEDITS-GSA18;2010;95;URANSCA;1;0.15
MEDITS-GSA18;2010;95;ZEUSFAB;1;2.1
MEDITS-GSA18;2010;97;ANTOMEG;2;0.02
MEDITS-GSA18;2010;97;ARNOLAT;6;0.075
MEDITS-GSA18;2010;97;CALMMAC;11;0.12
MEDITS-GSA18;2010;97;CEPOMAC;1;0.03
MEDITS-GSA18;2010;97;CONGCON;1;0.045
MEDITS-GSA18;2010;97;ELEDCIR;8;1.45
MEDITS-GSA18;2010;97;ENGRENC;98;1.25
MEDITS-GSA18;2010;97;EUTRGUR;1;0.01
MEDITS-GSA18;2010;97;ILLECOI;104;4.17
MEDITS-GSA18;2010;97;LEPTCAV;1;0.04
MEDITS-GSA18;2010;97;LOPHBUD;2;0.51
MEDITS-GSA18;2010;97;MACOSCO;3;0.01
MEDITS-GSA18;2010;97;MERLMER;21;0.97
MEDITS-GSA18;2010;97;MICMPOU;46;0.565
MEDITS-GSA18;2010;97;NEPRNOR;1;0.035
MEDITS-GSA18;2010;97;PAPELON;21;0.32
MEDITS-GSA18;2010;97;PHYIBLE;2;0.012
MEDITS-GSA18;2010;97;PLESHET;4;0.01
MEDITS-GSA18;2010;97;SARDPIL;11;0.3
MEDITS-GSA18;2010;97;SERAHEP;1;0.01
MEDITS-GSA18;2010;97;SPICSMA;2;0.05
MEDITS-GSA18;2010;97;TODIEBL;2;0.21
MEDITS-GSA18;2010;97;TRACMED;1;0.4
MEDITS-GSA18;2010;97;TRACTRA;16;0.5
MEDITS-GSA18;2010;97;TRISCAP;18;0.09
MEDITS-GSA18;2010;98;ARISFOL;1;0.06
MEDITS-GSA18;2010;98;ARITANT;115;3.415
MEDITS-GSA18;2010;98;BATYMAR;3;0.125
MEDITS-GSA18;2010;98;CHAUSLO;1;0.02
MEDITS-GSA18;2010;98;CHIMMON;12;7
MEDITS-GSA18;2010;98;COELCOE;53;2.9
MEDITS-GSA18;2010;98;ETMOSPI;25;0.95
MEDITS-GSA18;2010;98;GALUMEL;43;5.9
MEDITS-GSA18;2010;98;HELIDAC;8;1.395
MEDITS-GSA18;2010;98;HISTREV;3;0.1
MEDITS-GSA18;2010;98;HOPLMED;119;11
MEDITS-GSA18;2010;98;HYMEITA;36;0.15
MEDITS-GSA18;2010;98;ILLECOI;1;0.08
MEDITS-GSA18;2010;98;LEPICAU;2;0.5
MEDITS-GSA18;2010;98;MERLMER;1;1.3
MEDITS-GSA18;2010;98;MICMPOU;2;0.6
MEDITS-GSA18;2010;98;MOLVDYP;1;0.2
MEDITS-GSA18;2010;98;NEPRNOR;1;0.005
MEDITS-GSA18;2010;98;NETTMEL;1;0.04
MEDITS-GSA18;2010;98;NEZUSCL;76;1.9
MEDITS-GSA18;2010;98;NOTABON;1;0.08
MEDITS-GSA18;2010;98;PAROCUV;2;0.4
MEDITS-GSA18;2010;98;PASISIV;96;0.12
MEDITS-GSA18;2010;98;PHYIBLE;14;3.225
MEDITS-GSA18;2010;98;PLESMAR;253;1.45
MEDITS-GSA18;2010;98;POLCTYP;27;0.075
MEDITS-GSA18;2010;98;SEREDAE;10;0.015
MEDITS-GSA18;2010;98;TODASAG;1;0.47
MEDITS-GSA18;2010;98;TODIEBL;1;0.045
MEDITS-GSA18;2010;98;TRARTRA;1;0.05
MEDITS-GSA18;2010;100;ALLOSUB;15;0.235
MEDITS-GSA18;2010;100;APHIMIN;36;0.03
MEDITS-GSA18;2010;100;ARNOLAT;12;0.12
MEDITS-GSA18;2010;100;BLENOCE;1;0.02
MEDITS-GSA18;2010;100;CALMMAC;3;0.015
MEDITS-GSA18;2010;100;CEPOMAC;29;0.35
MEDITS-GSA18;2010;100;CONGCON;2;0.065
MEDITS-GSA18;2010;100;DORILAN;10;0.2
MEDITS-GSA18;2010;100;ELEDMOS;3;0.625
MEDITS-GSA18;2010;100;ENGRENC;586;3.6
MEDITS-GSA18;2010;100;GADUMER;4;0.085
MEDITS-GSA18;2010;100;GOBINIG;2;0.025
MEDITS-GSA18;2010;100;GONERHO;1;0.008
MEDITS-GSA18;2010;100;ILLECOI;1;0.05
MEDITS-GSA18;2010;100;LEPTCAV;2;0.025
MEDITS-GSA18;2010;100;LOLIVUL;10;0.23
MEDITS-GSA18;2010;100;MCPIDEP;60;0.5
MEDITS-GSA18;2010;100;MERLMER;19;1.2
MEDITS-GSA18;2010;100;OCTOVUL;3;0.25
MEDITS-GSA18;2010;100;PAGEACA;1;0.04
MEDITS-GSA18;2010;100;PAGEERY;3;0.14
MEDITS-GSA18;2010;100;SARDPIL;22;0.4
MEDITS-GSA18;2010;100;SARIAUR;2;0.025
MEDITS-GSA18;2010;100;SCOMSCO;3;0.15
MEDITS-GSA18;2010;100;SCORELO;2;0.05
MEDITS-GSA18;2010;100;SERACAB;2;0.2
MEDITS-GSA18;2010;100;SERAHEP;31;0.25
MEDITS-GSA18;2010;100;SPICFLE;6;0.12
MEDITS-GSA18;2010;100;SPICSMA;3;0.035
MEDITS-GSA18;2010;100;SQUIMAN;3;0.17
MEDITS-GSA18;2010;100;SYMPNIG;1;0.005
MEDITS-GSA18;2010;100;TRACMED;1;0.13
MEDITS-GSA18;2010;100;TRACTRA;1;0.02
MEDITS-GSA18;2010;100;TRAHDRA;1;0.05
MEDITS-GSA18;2010;100;TRIGLUC;1;0.02
MEDITS-GSA18;2010;101;ALLOSUB;5;0.07
MEDITS-GSA18;2010;101;ARNOLAT;17;0.42
MEDITS-GSA18;2010;101;BOOPBOO;51;1.3
MEDITS-GSA18;2010;101;CEPOMAC;3;0.38
MEDITS-GSA18;2010;101;DORILAN;9;0.2
MEDITS-GSA18;2010;101;ILLECOI;41;2.31
MEDITS-GSA18;2010;101;LEPTCAV;29;0.65
MEDITS-GSA18;2010;101;MCPIDEP;15;0.42
MEDITS-GSA18;2010;101;MERLMER;25;2.516
MEDITS-GSA18;2010;101;MULLBAR;40;1.55
MEDITS-GSA18;2010;101;OCTOVUL;2;1.3
MEDITS-GSA18;2010;101;OPDIBAR;2;0.04
MEDITS-GSA18;2010;101;PAGEBOG;2;0.15
MEDITS-GSA18;2010;101;PAGEERY;61;3.3
MEDITS-GSA18;2010;101;SARDPIL;37;0.8
MEDITS-GSA18;2010;101;SCORELO;12;0.75
MEDITS-GSA18;2010;101;SERACAB;12;0.75
MEDITS-GSA18;2010;101;SERAHEP;14;0.27
MEDITS-GSA18;2010;101;SPICFLE;7;0.141
MEDITS-GSA18;2010;101;SPICSMA;7;0.075
MEDITS-GSA18;2010;101;SYMPNIG;1;0.005
MEDITS-GSA18;2010;101;TRACMED;4;0.6
MEDITS-GSA18;2010;101;TRACTRA;4;0.05
MEDITS-GSA18;2010;101;TRAHDRA;1;0.02
MEDITS-GSA18;2010;101;TRIPLAS;1;0.04
MEDITS-GSA18;2010;101;TRISCAP;2;0.04
MEDITS-GSA18;2010;101;URANSCA;3;0.6
MEDITS-GSA18;2010;101;ZEUSFAB;2;0.07
MEDITS-GSA18;2010;104;ALLOMED;4;0.02
MEDITS-GSA18;2010;104;ALLOSUB;7;0.06
MEDITS-GSA18;2010;104;ARNOLAT;11;0.065
MEDITS-GSA18;2010;104;ASPICUC;2;0.007
MEDITS-GSA18;2010;104;BOOPBOO;2;0.055
MEDITS-GSA18;2010;104;CEPOMAC;4;0.13
MEDITS-GSA18;2010;104;CONGCON;1;0.04
MEDITS-GSA18;2010;104;DORILAN;27;0.45
MEDITS-GSA18;2010;104;ELEDCIR;5;1.1
MEDITS-GSA18;2010;104;ENGRENC;223;1.6
MEDITS-GSA18;2010;104;GONERHO;1;0.01
MEDITS-GSA18;2010;104;ILLECOI;33;1.845
MEDITS-GSA18;2010;104;LOLIVUL;11;0.125
MEDITS-GSA18;2010;104;LOPHBUD;2;0.09
MEDITS-GSA18;2010;104;MCPIDEP;109;1.1
MEDITS-GSA18;2010;104;MERLMER;22;0.96
MEDITS-GSA18;2010;104;PAGEACA;3;0.035
MEDITS-GSA18;2010;104;PAPELON;1;0.025
MEDITS-GSA18;2010;104;PONPSPI;3;0.005
MEDITS-GSA18;2010;104;SARDPIL;2;0.035
MEDITS-GSA18;2010;104;SEPEOWE;2;0.03
MEDITS-GSA18;2010;104;SERACAB;1;0.09
MEDITS-GSA18;2010;104;SERAHEP;5;0.03
MEDITS-GSA18;2010;104;SOLOMEM;1;0.01
MEDITS-GSA18;2010;104;SPICFLE;2;0.02
MEDITS-GSA18;2010;104;SPICSMA;9;0.16
MEDITS-GSA18;2010;104;SQUIMAN;1;0.065
MEDITS-GSA18;2010;104;TRACTRA;35;0.2
MEDITS-GSA18;2010;104;TRISCAP;23;0.16
MEDITS-GSA18;2010;105;ALLOSUB;7;0.035
MEDITS-GSA18;2010;105;ANTOMEG;2;0.015
MEDITS-GSA18;2010;105;ARNOLAT;19;0.14
MEDITS-GSA18;2010;105;CEPOMAC;5;0.055
MEDITS-GSA18;2010;105;DORILAN;4;0.1
MEDITS-GSA18;2010;105;ELEDCIR;1;0.008
MEDITS-GSA18;2010;105;ELEDMOS;1;0.18
MEDITS-GSA18;2010;105;ENGRENC;2103;12.5
MEDITS-GSA18;2010;105;EUTRGUR;2;0.007
MEDITS-GSA18;2010;105;GADUMER;16;0.152
MEDITS-GSA18;2010;105;GOBIFRI;1;0.005
MEDITS-GSA18;2010;105;ILLECOI;7;0.59
MEDITS-GSA18;2010;105;LEPTCAV;2;0.025
MEDITS-GSA18;2010;105;LOLIVUL;5;0.15
